#    L    TT             EE             TE             PP             TP          
   282   0.451861E+04   0.604345E+01   0.105440E+03   0.158333E+07   0.123579E+04
   283   0.448820E+04   0.619234E+01   0.106346E+03   0.157664E+07   0.122506E+04
   284   0.445755E+04   0.634302E+01   0.107222E+03   0.156999E+07   0.121440E+04
   285   0.442666E+04   0.649544E+01   0.108067E+03   0.156338E+07   0.120383E+04
   286   0.439556E+04   0.664959E+01   0.108882E+03   0.155682E+07   0.119333E+04
   287   0.436425E+04   0.680540E+01   0.109665E+03   0.155030E+07   0.118291E+04
   288   0.433273E+04   0.696285E+01   0.110416E+03   0.154382E+07   0.117256E+04
   289   0.430102E+04   0.712190E+01   0.111135E+03   0.153738E+07   0.116228E+04
   290   0.426914E+04   0.728251E+01   0.111821E+03   0.153099E+07   0.115208E+04
   291   0.423710E+04   0.744466E+01   0.112474E+03   0.152463E+07   0.114195E+04
   292   0.420488E+04   0.760821E+01   0.113094E+03   0.151831E+07   0.113189E+04
   293   0.417252E+04   0.777324E+01   0.113680E+03   0.151204E+07   0.112190E+04
   294   0.414002E+04   0.793967E+01   0.114232E+03   0.150580E+07   0.111198E+04
   295   0.410738E+04   0.810736E+01   0.114749E+03   0.149960E+07   0.110212E+04
   296   0.407463E+04   0.827638E+01   0.115232E+03   0.149344E+07   0.109233E+04
   297   0.404174E+04   0.844657E+01   0.115679E+03   0.148732E+07   0.108261E+04
   298   0.400876E+04   0.861794E+01   0.116090E+03   0.148123E+07   0.107295E+04
   299   0.397569E+04   0.879042E+01   0.116466E+03   0.147518E+07   0.106336E+04
   300   0.394253E+04   0.896393E+01   0.116805E+03   0.146917E+07   0.105382E+04
   301   0.390930E+04   0.913854E+01   0.117109E+03   0.146319E+07   0.104435E+04
   302   0.387601E+04   0.931404E+01   0.117376E+03   0.145725E+07   0.103495E+04
   303   0.384267E+04   0.949049E+01   0.117608E+03   0.145134E+07   0.102560E+04
   304   0.380930E+04   0.966783E+01   0.117803E+03   0.144547E+07   0.101632E+04
   305   0.377591E+04   0.984599E+01   0.117961E+03   0.143964E+07   0.100709E+04
   306   0.374249E+04   0.100250E+02   0.118083E+03   0.143383E+07   0.997933E+03
   307   0.370908E+04   0.102046E+02   0.118168E+03   0.142807E+07   0.988835E+03
   308   0.367568E+04   0.103849E+02   0.118216E+03   0.142233E+07   0.979800E+03
   309   0.364229E+04   0.105658E+02   0.118227E+03   0.141663E+07   0.970827E+03
   310   0.360891E+04   0.107472E+02   0.118201E+03   0.141097E+07   0.961916E+03
   311   0.357558E+04   0.109291E+02   0.118137E+03   0.140533E+07   0.953069E+03
   312   0.354228E+04   0.111114E+02   0.118036E+03   0.139973E+07   0.944283E+03
   313   0.350905E+04   0.112941E+02   0.117898E+03   0.139417E+07   0.935561E+03
   314   0.347588E+04   0.114770E+02   0.117722E+03   0.138863E+07   0.926902E+03
   315   0.344277E+04   0.116601E+02   0.117509E+03   0.138313E+07   0.918305E+03
   316   0.340975E+04   0.118434E+02   0.117258E+03   0.137766E+07   0.909772E+03
   317   0.337682E+04   0.120268E+02   0.116971E+03   0.137222E+07   0.901302E+03
   318   0.334400E+04   0.122101E+02   0.116645E+03   0.136681E+07   0.892895E+03
   319   0.331129E+04   0.123935E+02   0.116283E+03   0.136143E+07   0.884552E+03
   320   0.327870E+04   0.125767E+02   0.115883E+03   0.135609E+07   0.876272E+03
