#    L    TT             EE             TE             PP             TP          
   243   0.385833E+04   0.781003E+01   0.996001E+02   0.971330E+06   0.437923E+04
   244   0.382806E+04   0.801282E+01   0.100269E+03   0.967157E+06   0.434232E+04
   245   0.379761E+04   0.821798E+01   0.100892E+03   0.963011E+06   0.430579E+04
   246   0.376698E+04   0.842545E+01   0.101468E+03   0.958892E+06   0.426963E+04
   247   0.373620E+04   0.863521E+01   0.101994E+03   0.954799E+06   0.423384E+04
   248   0.370529E+04   0.884722E+01   0.102471E+03   0.950732E+06   0.419841E+04
   249   0.367425E+04   0.906143E+01   0.102898E+03   0.946691E+06   0.416332E+04
   250   0.364312E+04   0.927782E+01   0.103273E+03   0.942675E+06   0.412859E+04
   251   0.361189E+04   0.949631E+01   0.103595E+03   0.938685E+06   0.409420E+04
   252   0.358058E+04   0.971682E+01   0.103864E+03   0.934719E+06   0.406014E+04
   253   0.354918E+04   0.993924E+01   0.104081E+03   0.930778E+06   0.402642E+04
   254   0.351773E+04   0.101635E+02   0.104245E+03   0.926861E+06   0.399303E+04
   255   0.348620E+04   0.103894E+02   0.104358E+03   0.922969E+06   0.395996E+04
   256   0.345462E+04   0.106170E+02   0.104419E+03   0.919100E+06   0.392722E+04
   257   0.342299E+04   0.108460E+02   0.104428E+03   0.915256E+06   0.389480E+04
   258   0.339134E+04   0.110765E+02   0.104386E+03   0.911436E+06   0.386270E+04
   259   0.335966E+04   0.113082E+02   0.104293E+03   0.907639E+06   0.383092E+04
   260   0.332800E+04   0.115411E+02   0.104150E+03   0.903865E+06   0.379945E+04
   261   0.329635E+04   0.117751E+02   0.103957E+03   0.900115E+06   0.376828E+04
   262   0.326474E+04   0.120100E+02   0.103713E+03   0.896387E+06   0.373742E+04
   263   0.323318E+04   0.122458E+02   0.103421E+03   0.892683E+06   0.370687E+04
   264   0.320168E+04   0.124823E+02   0.103079E+03   0.889001E+06   0.367661E+04
   265   0.317024E+04   0.127195E+02   0.102689E+03   0.885341E+06   0.364666E+04
   266   0.313887E+04   0.129571E+02   0.102251E+03   0.881704E+06   0.361699E+04
   267   0.310759E+04   0.131951E+02   0.101763E+03   0.878089E+06   0.358761E+04
   268   0.307641E+04   0.134333E+02   0.101228E+03   0.874496E+06   0.355853E+04
   269   0.304533E+04   0.136717E+02   0.100646E+03   0.870924E+06   0.352972E+04
   270   0.301435E+04   0.139101E+02   0.100016E+03   0.867374E+06   0.350120E+04
   271   0.298351E+04   0.141484E+02   0.993385E+02   0.863845E+06   0.347295E+04
   272   0.295280E+04   0.143865E+02   0.986151E+02   0.860337E+06   0.344498E+04
   273   0.292225E+04   0.146242E+02   0.978450E+02   0.856851E+06   0.341728E+04
   274   0.289186E+04   0.148614E+02   0.970301E+02   0.853385E+06   0.338985E+04
   275   0.286164E+04   0.150979E+02   0.961691E+02   0.849939E+06   0.336268E+04
   276   0.283162E+04   0.153338E+02   0.952638E+02   0.846514E+06   0.333578E+04
   277   0.280181E+04   0.155687E+02   0.943136E+02   0.843109E+06   0.330913E+04
   278   0.277222E+04   0.158027E+02   0.933188E+02   0.839724E+06   0.328274E+04
   279   0.274286E+04   0.160354E+02   0.922811E+02   0.836359E+06   0.325660E+04
   280   0.271375E+04   0.162669E+02   0.912001E+02   0.833014E+06   0.323072E+04
   281   0.268490E+04   0.164970E+02   0.900767E+02   0.829688E+06   0.320507E+04
   282   0.265632E+04   0.167255E+02   0.889112E+02   0.826381E+06   0.317968E+04
   283   0.262803E+04   0.169523E+02   0.877038E+02   0.823094E+06   0.315452E+04
   284   0.260003E+04   0.171773E+02   0.864548E+02   0.819825E+06   0.312960E+04
   285   0.257235E+04   0.174003E+02   0.851652E+02   0.816575E+06   0.310491E+04
   286   0.254498E+04   0.176212E+02   0.838359E+02   0.813343E+06   0.308045E+04
   287   0.251797E+04   0.178397E+02   0.824673E+02   0.810130E+06   0.305623E+04
   288   0.249131E+04   0.180559E+02   0.810587E+02   0.806935E+06   0.303222E+04
   289   0.246501E+04   0.182695E+02   0.796128E+02   0.803758E+06   0.300844E+04
   290   0.243910E+04   0.184804E+02   0.781282E+02   0.800598E+06   0.298488E+04
   291   0.241358E+04   0.186885E+02   0.766067E+02   0.797456E+06   0.296153E+04
   292   0.238847E+04   0.188934E+02   0.750485E+02   0.794332E+06   0.293839E+04
   293   0.236378E+04   0.190953E+02   0.734547E+02   0.791224E+06   0.291546E+04
   294   0.233952E+04   0.192938E+02   0.718247E+02   0.788134E+06   0.289274E+04
   295   0.231571E+04   0.194888E+02   0.701603E+02   0.785061E+06   0.287022E+04
   296   0.229235E+04   0.196802E+02   0.684616E+02   0.782004E+06   0.284790E+04
   297   0.226946E+04   0.198677E+02   0.667283E+02   0.778963E+06   0.282577E+04
   298   0.224705E+04   0.200513E+02   0.649621E+02   0.775939E+06   0.280384E+04
   299   0.222514E+04   0.202307E+02   0.631639E+02   0.772931E+06   0.278210E+04
   300   0.220374E+04   0.204058E+02   0.613340E+02   0.769939E+06   0.276055E+04
   301   0.218287E+04   0.205766E+02   0.594734E+02   0.766963E+06   0.273918E+04
   302   0.216252E+04   0.207428E+02   0.575833E+02   0.764002E+06   0.271799E+04
   303   0.214271E+04   0.209046E+02   0.556648E+02   0.761056E+06   0.269699E+04
   304   0.212342E+04   0.210619E+02   0.537190E+02   0.758126E+06   0.267617E+04
   305   0.210466E+04   0.212146E+02   0.517464E+02   0.755212E+06   0.265553E+04
   306   0.208643E+04   0.213629E+02   0.497481E+02   0.752312E+06   0.263506E+04
   307   0.206874E+04   0.215065E+02   0.477253E+02   0.749428E+06   0.261478E+04
   308   0.205157E+04   0.216456E+02   0.456791E+02   0.746559E+06   0.259468E+04
   309   0.203493E+04   0.217800E+02   0.436107E+02   0.743704E+06   0.257475E+04
   310   0.201881E+04   0.219097E+02   0.415213E+02   0.740864E+06   0.255500E+04
   311   0.200322E+04   0.220347E+02   0.394105E+02   0.738040E+06   0.253543E+04
   312   0.198814E+04   0.221550E+02   0.372810E+02   0.735229E+06   0.251603E+04
   313   0.197359E+04   0.222706E+02   0.351331E+02   0.732433E+06   0.249680E+04
   314   0.195957E+04   0.223813E+02   0.329681E+02   0.729652E+06   0.247775E+04
   315   0.194605E+04   0.224872E+02   0.307870E+02   0.726885E+06   0.245887E+04
   316   0.193306E+04   0.225882E+02   0.285911E+02   0.724132E+06   0.244017E+04
   317   0.192059E+04   0.226843E+02   0.263823E+02   0.721394E+06   0.242163E+04
   318   0.190864E+04   0.227755E+02   0.241608E+02   0.718669E+06   0.240327E+04
   319   0.189720E+04   0.228616E+02   0.219281E+02   0.715958E+06   0.238507E+04
   320   0.188627E+04   0.229428E+02   0.196858E+02   0.713261E+06   0.236704E+04
