#    L    TT             EE             BB             TE          
  1932   0.119418E+03   0.684384E+01   0.119914E-01  -0.258530E+01
  1933   0.118961E+03   0.684622E+01   0.119740E-01  -0.270026E+01
  1934   0.118514E+03   0.684775E+01   0.119567E-01  -0.281548E+01
  1935   0.118079E+03   0.684841E+01   0.119395E-01  -0.293093E+01
  1936   0.117655E+03   0.684821E+01   0.119223E-01  -0.304654E+01
  1937   0.117241E+03   0.684721E+01   0.119052E-01  -0.316221E+01
  1938   0.116839E+03   0.684533E+01   0.118882E-01  -0.327795E+01
  1939   0.116447E+03   0.684264E+01   0.118712E-01  -0.339365E+01
  1940   0.116067E+03   0.683905E+01   0.118542E-01  -0.350933E+01
  1941   0.115696E+03   0.683463E+01   0.118373E-01  -0.362487E+01
  1942   0.115337E+03   0.682938E+01   0.118205E-01  -0.374015E+01
  1943   0.114990E+03   0.682328E+01   0.118038E-01  -0.385527E+01
  1944   0.114652E+03   0.681633E+01   0.117871E-01  -0.397004E+01
  1945   0.114324E+03   0.680852E+01   0.117704E-01  -0.408449E+01
  1946   0.114008E+03   0.679984E+01   0.117538E-01  -0.419850E+01
  1947   0.113702E+03   0.679036E+01   0.117373E-01  -0.431210E+01
  1948   0.113406E+03   0.678000E+01   0.117208E-01  -0.442518E+01
  1949   0.113120E+03   0.676883E+01   0.117044E-01  -0.453768E+01
  1950   0.112845E+03   0.675676E+01   0.116880E-01  -0.464964E+01
  1951   0.112580E+03   0.674386E+01   0.116717E-01  -0.476093E+01
  1952   0.112324E+03   0.673012E+01   0.116555E-01  -0.487150E+01
  1953   0.112079E+03   0.671561E+01   0.116394E-01  -0.498134E+01
  1954   0.111843E+03   0.670032E+01   0.116233E-01  -0.509039E+01
  1955   0.111617E+03   0.668417E+01   0.116072E-01  -0.519849E+01
  1956   0.111400E+03   0.666724E+01   0.115913E-01  -0.530574E+01
  1957   0.111193E+03   0.664958E+01   0.115754E-01  -0.541206E+01
  1958   0.110994E+03   0.663119E+01   0.115596E-01  -0.551724E+01
  1959   0.110805E+03   0.661206E+01   0.115439E-01  -0.562141E+01
  1960   0.110625E+03   0.659212E+01   0.115282E-01  -0.572438E+01
  1961   0.110454E+03   0.657149E+01   0.115126E-01  -0.582621E+01
  1962   0.110290E+03   0.655018E+01   0.114971E-01  -0.592675E+01
  1963   0.110136E+03   0.652810E+01   0.114817E-01  -0.602602E+01
  1964   0.109989E+03   0.650532E+01   0.114664E-01  -0.612394E+01
  1965   0.109850E+03   0.648183E+01   0.114511E-01  -0.622043E+01
  1966   0.109719E+03   0.645769E+01   0.114359E-01  -0.631550E+01
  1967   0.109597E+03   0.643283E+01   0.114209E-01  -0.640908E+01
  1968   0.109481E+03   0.640738E+01   0.114059E-01  -0.650117E+01
  1969   0.109373E+03   0.638118E+01   0.113910E-01  -0.659168E+01
  1970   0.109272E+03   0.635446E+01   0.113762E-01  -0.668063E+01
  1971   0.109178E+03   0.632712E+01   0.113615E-01  -0.676785E+01
  1972   0.109091E+03   0.629915E+01   0.113468E-01  -0.685350E+01
  1973   0.109011E+03   0.627056E+01   0.113323E-01  -0.693736E+01
  1974   0.108937E+03   0.624139E+01   0.113178E-01  -0.701940E+01
  1975   0.108871E+03   0.621165E+01   0.113035E-01  -0.709971E+01
  1976   0.108810E+03   0.618139E+01   0.112892E-01  -0.717814E+01
  1977   0.108754E+03   0.615054E+01   0.112750E-01  -0.725467E+01
  1978   0.108705E+03   0.611908E+01   0.112609E-01  -0.732929E+01
  1979   0.108661E+03   0.608722E+01   0.112469E-01  -0.740194E+01
  1980   0.108623E+03   0.605473E+01   0.112330E-01  -0.747259E+01
  1981   0.108590E+03   0.602183E+01   0.112192E-01  -0.754124E+01
  1982   0.108563E+03   0.598843E+01   0.112055E-01  -0.760788E+01
  1983   0.108540E+03   0.595451E+01   0.111918E-01  -0.767249E+01
  1984   0.108522E+03   0.592022E+01   0.111782E-01  -0.773500E+01
  1985   0.108510E+03   0.588548E+01   0.111647E-01  -0.779539E+01
  1986   0.108501E+03   0.585026E+01   0.111512E-01  -0.785365E+01
  1987   0.108497E+03   0.581471E+01   0.111379E-01  -0.790976E+01
  1988   0.108498E+03   0.577874E+01   0.111246E-01  -0.796371E+01
  1989   0.108501E+03   0.574243E+01   0.111113E-01  -0.801542E+01
  1990   0.108510E+03   0.570567E+01   0.110982E-01  -0.806494E+01
  1991   0.108522E+03   0.566861E+01   0.110851E-01  -0.811218E+01
  1992   0.108537E+03   0.563117E+01   0.110720E-01  -0.815714E+01
  1993   0.108555E+03   0.559341E+01   0.110590E-01  -0.819986E+01
  1994   0.108578E+03   0.555538E+01   0.110460E-01  -0.824019E+01
  1995   0.108602E+03   0.551702E+01   0.110331E-01  -0.827825E+01
  1996   0.108630E+03   0.547830E+01   0.110203E-01  -0.831397E+01
  1997   0.108660E+03   0.543936E+01   0.110074E-01  -0.834732E+01
  1998   0.108692E+03   0.540020E+01   0.109947E-01  -0.837836E+01
  1999   0.108728E+03   0.536073E+01   0.109819E-01  -0.840700E+01
  2000   0.108764E+03   0.532101E+01   0.109692E-01  -0.843331E+01
  2001   0.108804E+03   0.528111E+01   0.109565E-01  -0.845719E+01
  2002   0.108844E+03   0.524103E+01   0.109438E-01  -0.847877E+01
  2003   0.108886E+03   0.520074E+01   0.109312E-01  -0.849795E+01
  2004   0.108930E+03   0.516026E+01   0.109186E-01  -0.851471E+01
  2005   0.108975E+03   0.511971E+01   0.109059E-01  -0.852911E+01
  2006   0.109021E+03   0.507894E+01   0.108934E-01  -0.854113E+01
  2007   0.109067E+03   0.503810E+01   0.108808E-01  -0.855082E+01
  2008   0.109114E+03   0.499718E+01   0.108682E-01  -0.855808E+01
  2009   0.109162E+03   0.495617E+01   0.108557E-01  -0.856298E+01
  2010   0.109209E+03   0.491514E+01   0.108431E-01  -0.856549E+01
  2011   0.109256E+03   0.487401E+01   0.108306E-01  -0.856560E+01
  2012   0.109303E+03   0.483285E+01   0.108181E-01  -0.856335E+01
  2013   0.109349E+03   0.479165E+01   0.108055E-01  -0.855874E+01
  2014   0.109394E+03   0.475048E+01   0.107930E-01  -0.855183E+01
  2015   0.109439E+03   0.470934E+01   0.107805E-01  -0.854258E+01
  2016   0.109481E+03   0.466829E+01   0.107680E-01  -0.853107E+01
  2017   0.109524E+03   0.462725E+01   0.107555E-01  -0.851736E+01
  2018   0.109564E+03   0.458629E+01   0.107430E-01  -0.850142E+01
  2019   0.109604E+03   0.454548E+01   0.107305E-01  -0.848331E+01
  2020   0.109641E+03   0.450475E+01   0.107181E-01  -0.846310E+01
  2021   0.109677E+03   0.446422E+01   0.107056E-01  -0.844069E+01
  2022   0.109712E+03   0.442379E+01   0.106931E-01  -0.841622E+01
  2023   0.109743E+03   0.438356E+01   0.106807E-01  -0.838975E+01
  2024   0.109773E+03   0.434352E+01   0.106682E-01  -0.836119E+01
  2025   0.109801E+03   0.430368E+01   0.106558E-01  -0.833060E+01
  2026   0.109825E+03   0.426407E+01   0.106433E-01  -0.829811E+01
  2027   0.109846E+03   0.422468E+01   0.106309E-01  -0.826364E+01
  2028   0.109865E+03   0.418554E+01   0.106185E-01  -0.822723E+01
  2029   0.109881E+03   0.414665E+01   0.106061E-01  -0.818896E+01
  2030   0.109894E+03   0.410805E+01   0.105937E-01  -0.814887E+01
  2031   0.109904E+03   0.406974E+01   0.105814E-01  -0.810695E+01
  2032   0.109910E+03   0.403173E+01   0.105690E-01  -0.806334E+01
  2033   0.109913E+03   0.399404E+01   0.105567E-01  -0.801801E+01
  2034   0.109912E+03   0.395670E+01   0.105444E-01  -0.797102E+01
  2035   0.109908E+03   0.391970E+01   0.105320E-01  -0.792234E+01
  2036   0.109900E+03   0.388306E+01   0.105198E-01  -0.787212E+01
  2037   0.109888E+03   0.384677E+01   0.105075E-01  -0.782025E+01
  2038   0.109873E+03   0.381087E+01   0.104952E-01  -0.776693E+01
  2039   0.109853E+03   0.377536E+01   0.104830E-01  -0.771207E+01
  2040   0.109829E+03   0.374024E+01   0.104708E-01  -0.765580E+01
  2041   0.109800E+03   0.370552E+01   0.104586E-01  -0.759807E+01
  2042   0.109767E+03   0.367122E+01   0.104464E-01  -0.753896E+01
  2043   0.109730E+03   0.363734E+01   0.104342E-01  -0.747849E+01
  2044   0.109688E+03   0.360391E+01   0.104221E-01  -0.741673E+01
  2045   0.109642E+03   0.357091E+01   0.104099E-01  -0.735370E+01
  2046   0.109592E+03   0.353837E+01   0.103978E-01  -0.728940E+01
  2047   0.109536E+03   0.350629E+01   0.103857E-01  -0.722400E+01
  2048   0.109477E+03   0.347468E+01   0.103736E-01  -0.715747E+01
  2049   0.109413E+03   0.344355E+01   0.103614E-01  -0.708986E+01
  2050   0.109345E+03   0.341290E+01   0.103493E-01  -0.702113E+01
  2051   0.109271E+03   0.338274E+01   0.103372E-01  -0.695140E+01
  2052   0.109193E+03   0.335306E+01   0.103251E-01  -0.688063E+01
  2053   0.109110E+03   0.332389E+01   0.103130E-01  -0.680887E+01
  2054   0.109022E+03   0.329522E+01   0.103009E-01  -0.673622E+01
  2055   0.108929E+03   0.326705E+01   0.102888E-01  -0.666257E+01
  2056   0.108831E+03   0.323940E+01   0.102766E-01  -0.658812E+01
  2057   0.108727E+03   0.321227E+01   0.102645E-01  -0.651276E+01
  2058   0.108619E+03   0.318566E+01   0.102523E-01  -0.643666E+01
  2059   0.108506E+03   0.315957E+01   0.102401E-01  -0.635979E+01
  2060   0.108387E+03   0.313403E+01   0.102279E-01  -0.628211E+01
  2061   0.108263E+03   0.310901E+01   0.102157E-01  -0.620382E+01
  2062   0.108134E+03   0.308455E+01   0.102034E-01  -0.612479E+01
  2063   0.108000E+03   0.306062E+01   0.101912E-01  -0.604521E+01
  2064   0.107860E+03   0.303726E+01   0.101788E-01  -0.596505E+01
  2065   0.107716E+03   0.301444E+01   0.101665E-01  -0.588427E+01
  2066   0.107565E+03   0.299217E+01   0.101541E-01  -0.580305E+01
  2067   0.107410E+03   0.297047E+01   0.101416E-01  -0.572128E+01
  2068   0.107250E+03   0.294933E+01   0.101292E-01  -0.563916E+01
  2069   0.107084E+03   0.292875E+01   0.101167E-01  -0.555657E+01
  2070   0.106913E+03   0.290874E+01   0.101041E-01  -0.547362E+01
  2071   0.106736E+03   0.288930E+01   0.100915E-01  -0.539037E+01
  2072   0.106554E+03   0.287042E+01   0.100788E-01  -0.530684E+01
  2073   0.106367E+03   0.285211E+01   0.100661E-01  -0.522309E+01
  2074   0.106175E+03   0.283439E+01   0.100534E-01  -0.513907E+01
  2075   0.105977E+03   0.281724E+01   0.100406E-01  -0.505492E+01
  2076   0.105774E+03   0.280066E+01   0.100277E-01  -0.497060E+01
  2077   0.105565E+03   0.278466E+01   0.100148E-01  -0.488624E+01
  2078   0.105351E+03   0.276924E+01   0.100018E-01  -0.480188E+01
  2079   0.105132E+03   0.275441E+01   0.998881E-02  -0.471749E+01
  2080   0.104908E+03   0.274015E+01   0.997575E-02  -0.463321E+01
  2081   0.104679E+03   0.272648E+01   0.996264E-02  -0.454901E+01
  2082   0.104445E+03   0.271340E+01   0.994949E-02  -0.446502E+01
  2083   0.104206E+03   0.270091E+01   0.993628E-02  -0.438129E+01
  2084   0.103962E+03   0.268901E+01   0.992303E-02  -0.429780E+01
  2085   0.103715E+03   0.267768E+01   0.990973E-02  -0.421469E+01
  2086   0.103461E+03   0.266695E+01   0.989639E-02  -0.413193E+01
  2087   0.103203E+03   0.265680E+01   0.988301E-02  -0.404959E+01
  2088   0.102941E+03   0.264722E+01   0.986959E-02  -0.396773E+01
  2089   0.102674E+03   0.263824E+01   0.985613E-02  -0.388640E+01
  2090   0.102402E+03   0.262983E+01   0.984264E-02  -0.380568E+01
  2091   0.102126E+03   0.262200E+01   0.982911E-02  -0.372553E+01
  2092   0.101845E+03   0.261475E+01   0.981556E-02  -0.364611E+01
  2093   0.101560E+03   0.260806E+01   0.980197E-02  -0.356747E+01
  2094   0.101271E+03   0.260195E+01   0.978836E-02  -0.348954E+01
  2095   0.100978E+03   0.259640E+01   0.977472E-02  -0.341251E+01
  2096   0.100681E+03   0.259140E+01   0.976106E-02  -0.333639E+01
  2097   0.100380E+03   0.258696E+01   0.974738E-02  -0.326120E+01
  2098   0.100075E+03   0.258308E+01   0.973369E-02  -0.318701E+01
  2099   0.997670E+02   0.257973E+01   0.971998E-02  -0.311388E+01
  2100   0.994547E+02   0.257692E+01   0.970625E-02  -0.304184E+01
