#    L    TT             EE             BB             TE             PP             TP             EP          
  1794   0.383845E+03   0.218517E+02   0.000000E+00  -0.170903E+00   0.181552E-08   0.371408E-05   0.209359E-06
  1795   0.382297E+03   0.218755E+02   0.000000E+00  -0.617674E+00   0.181292E-08   0.380517E-05   0.207511E-06
  1796   0.380784E+03   0.218969E+02   0.000000E+00  -0.106565E+01   0.181031E-08   0.388915E-05   0.205641E-06
  1797   0.379307E+03   0.219160E+02   0.000000E+00  -0.151477E+01   0.180771E-08   0.396575E-05   0.203752E-06
  1798   0.377866E+03   0.219327E+02   0.000000E+00  -0.196483E+01   0.180512E-08   0.403471E-05   0.201842E-06
  1799   0.376462E+03   0.219470E+02   0.000000E+00  -0.241546E+01   0.180253E-08   0.409576E-05   0.199912E-06
  1800   0.375095E+03   0.219590E+02   0.000000E+00  -0.286667E+01   0.179994E-08   0.414863E-05   0.197961E-06
  1801   0.373765E+03   0.219684E+02   0.000000E+00  -0.331819E+01   0.179736E-08   0.419315E-05   0.195991E-06
  1802   0.372473E+03   0.219754E+02   0.000000E+00  -0.376995E+01   0.179478E-08   0.422946E-05   0.194003E-06
  1803   0.371217E+03   0.219800E+02   0.000000E+00  -0.422189E+01   0.179220E-08   0.425782E-05   0.192001E-06
  1804   0.369998E+03   0.219822E+02   0.000000E+00  -0.467392E+01   0.178963E-08   0.427846E-05   0.189990E-06
  1805   0.368816E+03   0.219821E+02   0.000000E+00  -0.512595E+01   0.178706E-08   0.429162E-05   0.187971E-06
  1806   0.367669E+03   0.219796E+02   0.000000E+00  -0.557790E+01   0.178450E-08   0.429754E-05   0.185950E-06
  1807   0.366558E+03   0.219748E+02   0.000000E+00  -0.602969E+01   0.178194E-08   0.429647E-05   0.183928E-06
  1808   0.365482E+03   0.219677E+02   0.000000E+00  -0.648121E+01   0.177939E-08   0.428863E-05   0.181909E-06
  1809   0.364440E+03   0.219583E+02   0.000000E+00  -0.693240E+01   0.177684E-08   0.427428E-05   0.179898E-06
  1810   0.363433E+03   0.219466E+02   0.000000E+00  -0.738316E+01   0.177429E-08   0.425364E-05   0.177897E-06
  1811   0.362460E+03   0.219328E+02   0.000000E+00  -0.783340E+01   0.177175E-08   0.422697E-05   0.175909E-06
  1812   0.361521E+03   0.219167E+02   0.000000E+00  -0.828299E+01   0.176921E-08   0.419450E-05   0.173939E-06
  1813   0.360615E+03   0.218984E+02   0.000000E+00  -0.873186E+01   0.176667E-08   0.415647E-05   0.171989E-06
  1814   0.359743E+03   0.218780E+02   0.000000E+00  -0.917989E+01   0.176414E-08   0.411312E-05   0.170063E-06
  1815   0.358904E+03   0.218554E+02   0.000000E+00  -0.962699E+01   0.176161E-08   0.406470E-05   0.168164E-06
  1816   0.358097E+03   0.218306E+02   0.000000E+00  -0.100730E+02   0.175909E-08   0.401143E-05   0.166297E-06
  1817   0.357323E+03   0.218038E+02   0.000000E+00  -0.105179E+02   0.175657E-08   0.395357E-05   0.164463E-06
  1818   0.356580E+03   0.217749E+02   0.000000E+00  -0.109616E+02   0.175406E-08   0.389135E-05   0.162667E-06
  1819   0.355870E+03   0.217439E+02   0.000000E+00  -0.114039E+02   0.175154E-08   0.382501E-05   0.160912E-06
  1820   0.355191E+03   0.217108E+02   0.000000E+00  -0.118446E+02   0.174904E-08   0.375479E-05   0.159202E-06
  1821   0.354543E+03   0.216757E+02   0.000000E+00  -0.122838E+02   0.174653E-08   0.368094E-05   0.157540E-06
  1822   0.353927E+03   0.216386E+02   0.000000E+00  -0.127212E+02   0.174403E-08   0.360369E-05   0.155928E-06
  1823   0.353340E+03   0.215995E+02   0.000000E+00  -0.131568E+02   0.174154E-08   0.352327E-05   0.154372E-06
  1824   0.352783E+03   0.215584E+02   0.000000E+00  -0.135904E+02   0.173905E-08   0.343995E-05   0.152874E-06
  1825   0.352257E+03   0.215152E+02   0.000000E+00  -0.140220E+02   0.173656E-08   0.335394E-05   0.151437E-06
  1826   0.351760E+03   0.214703E+02   0.000000E+00  -0.144513E+02   0.173407E-08   0.326550E-05   0.150065E-06
  1827   0.351292E+03   0.214233E+02   0.000000E+00  -0.148782E+02   0.173159E-08   0.317486E-05   0.148762E-06
  1828   0.350854E+03   0.213743E+02   0.000000E+00  -0.153025E+02   0.172912E-08   0.308226E-05   0.147530E-06
  1829   0.350445E+03   0.213236E+02   0.000000E+00  -0.157243E+02   0.172664E-08   0.298794E-05   0.146374E-06
  1830   0.350064E+03   0.212709E+02   0.000000E+00  -0.161432E+02   0.172418E-08   0.289215E-05   0.145296E-06
  1831   0.349712E+03   0.212163E+02   0.000000E+00  -0.165592E+02   0.172171E-08   0.279512E-05   0.144300E-06
  1832   0.349388E+03   0.211599E+02   0.000000E+00  -0.169721E+02   0.171925E-08   0.269709E-05   0.143390E-06
  1833   0.349092E+03   0.211016E+02   0.000000E+00  -0.173818E+02   0.171679E-08   0.259830E-05   0.142569E-06
  1834   0.348823E+03   0.210415E+02   0.000000E+00  -0.177881E+02   0.171434E-08   0.249900E-05   0.141840E-06
  1835   0.348582E+03   0.209796E+02   0.000000E+00  -0.181908E+02   0.171189E-08   0.239942E-05   0.141207E-06
  1836   0.348368E+03   0.209159E+02   0.000000E+00  -0.185899E+02   0.170945E-08   0.229981E-05   0.140673E-06
  1837   0.348180E+03   0.208504E+02   0.000000E+00  -0.189851E+02   0.170700E-08   0.220039E-05   0.140242E-06
  1838   0.348018E+03   0.207831E+02   0.000000E+00  -0.193763E+02   0.170457E-08   0.210142E-05   0.139916E-06
  1839   0.347882E+03   0.207142E+02   0.000000E+00  -0.197633E+02   0.170213E-08   0.200314E-05   0.139701E-06
  1840   0.347771E+03   0.206434E+02   0.000000E+00  -0.201460E+02   0.169970E-08   0.190577E-05   0.139597E-06
  1841   0.347686E+03   0.205710E+02   0.000000E+00  -0.205242E+02   0.169727E-08   0.180957E-05   0.139611E-06
  1842   0.347626E+03   0.204967E+02   0.000000E+00  -0.208977E+02   0.169485E-08   0.171478E-05   0.139743E-06
  1843   0.347591E+03   0.204209E+02   0.000000E+00  -0.212664E+02   0.169243E-08   0.162162E-05   0.139999E-06
  1844   0.347579E+03   0.203433E+02   0.000000E+00  -0.216301E+02   0.169002E-08   0.153035E-05   0.140382E-06
  1845   0.347592E+03   0.202640E+02   0.000000E+00  -0.219885E+02   0.168761E-08   0.144121E-05   0.140894E-06
  1846   0.347629E+03   0.201831E+02   0.000000E+00  -0.223416E+02   0.168520E-08   0.135442E-05   0.141540E-06
  1847   0.347689E+03   0.201006E+02   0.000000E+00  -0.226892E+02   0.168279E-08   0.127024E-05   0.142323E-06
  1848   0.347771E+03   0.200165E+02   0.000000E+00  -0.230310E+02   0.168039E-08   0.118891E-05   0.143245E-06
  1849   0.347877E+03   0.199307E+02   0.000000E+00  -0.233669E+02   0.167800E-08   0.111066E-05   0.144312E-06
  1850   0.348005E+03   0.198433E+02   0.000000E+00  -0.236967E+02   0.167560E-08   0.103573E-05   0.145525E-06
  1851   0.348154E+03   0.197544E+02   0.000000E+00  -0.240202E+02   0.167321E-08   0.964308E-06   0.146888E-06
  1852   0.348326E+03   0.196638E+02   0.000000E+00  -0.243375E+02   0.167083E-08   0.896357E-06   0.148395E-06
  1853   0.348518E+03   0.195718E+02   0.000000E+00  -0.246486E+02   0.166845E-08   0.831781E-06   0.150043E-06
  1854   0.348731E+03   0.194782E+02   0.000000E+00  -0.249534E+02   0.166607E-08   0.770485E-06   0.151825E-06
  1855   0.348964E+03   0.193833E+02   0.000000E+00  -0.252521E+02   0.166369E-08   0.712375E-06   0.153737E-06
  1856   0.349218E+03   0.192868E+02   0.000000E+00  -0.255445E+02   0.166132E-08   0.657355E-06   0.155773E-06
  1857   0.349491E+03   0.191890E+02   0.000000E+00  -0.258307E+02   0.165896E-08   0.605331E-06   0.157927E-06
  1858   0.349784E+03   0.190897E+02   0.000000E+00  -0.261108E+02   0.165659E-08   0.556209E-06   0.160196E-06
  1859   0.350095E+03   0.189891E+02   0.000000E+00  -0.263846E+02   0.165423E-08   0.509894E-06   0.162573E-06
  1860   0.350426E+03   0.188872E+02   0.000000E+00  -0.266523E+02   0.165188E-08   0.466291E-06   0.165054E-06
  1861   0.350774E+03   0.187840E+02   0.000000E+00  -0.269138E+02   0.164953E-08   0.425306E-06   0.167632E-06
  1862   0.351140E+03   0.186796E+02   0.000000E+00  -0.271691E+02   0.164718E-08   0.386844E-06   0.170303E-06
  1863   0.351524E+03   0.185739E+02   0.000000E+00  -0.274182E+02   0.164483E-08   0.350811E-06   0.173062E-06
  1864   0.351924E+03   0.184671E+02   0.000000E+00  -0.276612E+02   0.164249E-08   0.317112E-06   0.175903E-06
  1865   0.352341E+03   0.183591E+02   0.000000E+00  -0.278980E+02   0.164015E-08   0.285652E-06   0.178821E-06
  1866   0.352773E+03   0.182499E+02   0.000000E+00  -0.281285E+02   0.163782E-08   0.256336E-06   0.181810E-06
  1867   0.353221E+03   0.181397E+02   0.000000E+00  -0.283529E+02   0.163549E-08   0.229071E-06   0.184866E-06
  1868   0.353685E+03   0.180284E+02   0.000000E+00  -0.285711E+02   0.163316E-08   0.203761E-06   0.187984E-06
  1869   0.354163E+03   0.179161E+02   0.000000E+00  -0.287830E+02   0.163084E-08   0.180312E-06   0.191157E-06
  1870   0.354655E+03   0.178028E+02   0.000000E+00  -0.289887E+02   0.162852E-08   0.158630E-06   0.194381E-06
  1871   0.355162E+03   0.176885E+02   0.000000E+00  -0.291882E+02   0.162620E-08   0.138619E-06   0.197651E-06
  1872   0.355681E+03   0.175733E+02   0.000000E+00  -0.293813E+02   0.162389E-08   0.120185E-06   0.200961E-06
  1873   0.356213E+03   0.174573E+02   0.000000E+00  -0.295682E+02   0.162158E-08   0.103234E-06   0.204306E-06
  1874   0.356757E+03   0.173403E+02   0.000000E+00  -0.297488E+02   0.161927E-08   0.876701E-07   0.207681E-06
  1875   0.357314E+03   0.172225E+02   0.000000E+00  -0.299230E+02   0.161697E-08   0.733998E-07   0.211081E-06
  1876   0.357881E+03   0.171039E+02   0.000000E+00  -0.300909E+02   0.161467E-08   0.603281E-07   0.214500E-06
  1877   0.358460E+03   0.169847E+02   0.000000E+00  -0.302524E+02   0.161238E-08   0.483605E-07   0.217932E-06
  1878   0.359050E+03   0.168647E+02   0.000000E+00  -0.304075E+02   0.161009E-08   0.374022E-07   0.221374E-06
  1879   0.359649E+03   0.167440E+02   0.000000E+00  -0.305561E+02   0.160780E-08   0.273588E-07   0.224819E-06
  1880   0.360256E+03   0.166227E+02   0.000000E+00  -0.306982E+02   0.160552E-08   0.181356E-07   0.228263E-06
  1881   0.360874E+03   0.165008E+02   0.000000E+00  -0.308339E+02   0.160324E-08   0.963797E-08   0.231699E-06
  1882   0.361500E+03   0.163783E+02   0.000000E+00  -0.309630E+02   0.160096E-08   0.177134E-08   0.235124E-06
  1883   0.362133E+03   0.162553E+02   0.000000E+00  -0.310856E+02   0.159869E-08  -0.555889E-08   0.238531E-06
  1884   0.362773E+03   0.161319E+02   0.000000E+00  -0.312016E+02   0.159642E-08  -0.124473E-07   0.241915E-06
  1885   0.363419E+03   0.160079E+02   0.000000E+00  -0.313110E+02   0.159415E-08  -0.189886E-07   0.245272E-06
  1886   0.364073E+03   0.158836E+02   0.000000E+00  -0.314138E+02   0.159189E-08  -0.252773E-07   0.248595E-06
  1887   0.364731E+03   0.157589E+02   0.000000E+00  -0.315098E+02   0.158963E-08  -0.314081E-07   0.251880E-06
  1888   0.365394E+03   0.156338E+02   0.000000E+00  -0.315992E+02   0.158737E-08  -0.374754E-07   0.255121E-06
  1889   0.366061E+03   0.155085E+02   0.000000E+00  -0.316818E+02   0.158512E-08  -0.435741E-07   0.258314E-06
  1890   0.366732E+03   0.153830E+02   0.000000E+00  -0.317576E+02   0.158287E-08  -0.497985E-07   0.261452E-06
  1891   0.367406E+03   0.152572E+02   0.000000E+00  -0.318265E+02   0.158062E-08  -0.562434E-07   0.264531E-06
  1892   0.368084E+03   0.151313E+02   0.000000E+00  -0.318885E+02   0.157838E-08  -0.630034E-07   0.267545E-06
  1893   0.368763E+03   0.150052E+02   0.000000E+00  -0.319436E+02   0.157614E-08  -0.701731E-07   0.270490E-06
  1894   0.369443E+03   0.148792E+02   0.000000E+00  -0.319918E+02   0.157391E-08  -0.778470E-07   0.273359E-06
  1895   0.370123E+03   0.147531E+02   0.000000E+00  -0.320329E+02   0.157168E-08  -0.861197E-07   0.276148E-06
  1896   0.370805E+03   0.146271E+02   0.000000E+00  -0.320669E+02   0.156945E-08  -0.950860E-07   0.278851E-06
  1897   0.371485E+03   0.145011E+02   0.000000E+00  -0.320938E+02   0.156722E-08  -0.104840E-06   0.281464E-06
  1898   0.372164E+03   0.143752E+02   0.000000E+00  -0.321136E+02   0.156500E-08  -0.115477E-06   0.283980E-06
  1899   0.372842E+03   0.142495E+02   0.000000E+00  -0.321262E+02   0.156278E-08  -0.127092E-06   0.286395E-06
  1900   0.373517E+03   0.141240E+02   0.000000E+00  -0.321316E+02   0.156057E-08  -0.139778E-06   0.288704E-06
  1901   0.374188E+03   0.139988E+02   0.000000E+00  -0.321298E+02   0.155836E-08  -0.153607E-06   0.290901E-06
  1902   0.374857E+03   0.138738E+02   0.000000E+00  -0.321207E+02   0.155615E-08  -0.168555E-06   0.292984E-06
  1903   0.375521E+03   0.137491E+02   0.000000E+00  -0.321045E+02   0.155395E-08  -0.184577E-06   0.294950E-06
  1904   0.376183E+03   0.136246E+02   0.000000E+00  -0.320814E+02   0.155175E-08  -0.201624E-06   0.296798E-06
  1905   0.376839E+03   0.135005E+02   0.000000E+00  -0.320512E+02   0.154955E-08  -0.219650E-06   0.298525E-06
  1906   0.377492E+03   0.133768E+02   0.000000E+00  -0.320141E+02   0.154735E-08  -0.238607E-06   0.300128E-06
  1907   0.378141E+03   0.132533E+02   0.000000E+00  -0.319703E+02   0.154516E-08  -0.258450E-06   0.301605E-06
  1908   0.378784E+03   0.131303E+02   0.000000E+00  -0.319196E+02   0.154298E-08  -0.279131E-06   0.302954E-06
  1909   0.379423E+03   0.130076E+02   0.000000E+00  -0.318624E+02   0.154079E-08  -0.300603E-06   0.304172E-06
  1910   0.380057E+03   0.128853E+02   0.000000E+00  -0.317986E+02   0.153861E-08  -0.322819E-06   0.305258E-06
  1911   0.380685E+03   0.127634E+02   0.000000E+00  -0.317282E+02   0.153643E-08  -0.345733E-06   0.306208E-06
  1912   0.381308E+03   0.126419E+02   0.000000E+00  -0.316513E+02   0.153426E-08  -0.369296E-06   0.307021E-06
  1913   0.381925E+03   0.125209E+02   0.000000E+00  -0.315682E+02   0.153209E-08  -0.393464E-06   0.307694E-06
  1914   0.382536E+03   0.124004E+02   0.000000E+00  -0.314787E+02   0.152992E-08  -0.418188E-06   0.308225E-06
  1915   0.383140E+03   0.122803E+02   0.000000E+00  -0.313831E+02   0.152776E-08  -0.443421E-06   0.308611E-06
  1916   0.383738E+03   0.121607E+02   0.000000E+00  -0.312813E+02   0.152560E-08  -0.469118E-06   0.308851E-06
  1917   0.384329E+03   0.120417E+02   0.000000E+00  -0.311735E+02   0.152344E-08  -0.495230E-06   0.308941E-06
  1918   0.384912E+03   0.119232E+02   0.000000E+00  -0.310597E+02   0.152129E-08  -0.521711E-06   0.308880E-06
  1919   0.385489E+03   0.118053E+02   0.000000E+00  -0.309399E+02   0.151914E-08  -0.548514E-06   0.308664E-06
  1920   0.386057E+03   0.116880E+02   0.000000E+00  -0.308143E+02   0.151699E-08  -0.575592E-06   0.308293E-06
  1921   0.386617E+03   0.115714E+02   0.000000E+00  -0.306830E+02   0.151484E-08  -0.602898E-06   0.307763E-06
  1922   0.387169E+03   0.114554E+02   0.000000E+00  -0.305460E+02   0.151270E-08  -0.630386E-06   0.307072E-06
  1923   0.387711E+03   0.113401E+02   0.000000E+00  -0.304034E+02   0.151057E-08  -0.658008E-06   0.306218E-06
  1924   0.388246E+03   0.112256E+02   0.000000E+00  -0.302553E+02   0.150843E-08  -0.685717E-06   0.305199E-06
  1925   0.388771E+03   0.111118E+02   0.000000E+00  -0.301017E+02   0.150630E-08  -0.713466E-06   0.304012E-06
  1926   0.389285E+03   0.109987E+02   0.000000E+00  -0.299428E+02   0.150417E-08  -0.741210E-06   0.302654E-06
  1927   0.389790E+03   0.108865E+02   0.000000E+00  -0.297785E+02   0.150205E-08  -0.768899E-06   0.301124E-06
  1928   0.390284E+03   0.107751E+02   0.000000E+00  -0.296092E+02   0.149993E-08  -0.796489E-06   0.299419E-06
  1929   0.390768E+03   0.106646E+02   0.000000E+00  -0.294346E+02   0.149781E-08  -0.823932E-06   0.297536E-06
  1930   0.391241E+03   0.105549E+02   0.000000E+00  -0.292550E+02   0.149569E-08  -0.851180E-06   0.295474E-06
  1931   0.391702E+03   0.104461E+02   0.000000E+00  -0.290705E+02   0.149358E-08  -0.878187E-06   0.293231E-06
  1932   0.392150E+03   0.103384E+02   0.000000E+00  -0.288811E+02   0.149148E-08  -0.904907E-06   0.290803E-06
  1933   0.392587E+03   0.102315E+02   0.000000E+00  -0.286869E+02   0.148937E-08  -0.931291E-06   0.288188E-06
  1934   0.393010E+03   0.101257E+02   0.000000E+00  -0.284880E+02   0.148727E-08  -0.957294E-06   0.285385E-06
  1935   0.393421E+03   0.100209E+02   0.000000E+00  -0.282845E+02   0.148517E-08  -0.982868E-06   0.282390E-06
  1936   0.393819E+03   0.991717E+01   0.000000E+00  -0.280765E+02   0.148307E-08  -0.100797E-05   0.279202E-06
  1937   0.394202E+03   0.981459E+01   0.000000E+00  -0.278640E+02   0.148098E-08  -0.103254E-05   0.275818E-06
  1938   0.394572E+03   0.971313E+01   0.000000E+00  -0.276472E+02   0.147889E-08  -0.105655E-05   0.272235E-06
  1939   0.394926E+03   0.961289E+01   0.000000E+00  -0.274261E+02   0.147681E-08  -0.107994E-05   0.268452E-06
  1940   0.395265E+03   0.951382E+01   0.000000E+00  -0.272010E+02   0.147473E-08  -0.110267E-05   0.264466E-06
  1941   0.395589E+03   0.941602E+01   0.000000E+00  -0.269717E+02   0.147265E-08  -0.112468E-05   0.260275E-06
  1942   0.395897E+03   0.931951E+01   0.000000E+00  -0.267384E+02   0.147057E-08  -0.114594E-05   0.255876E-06
  1943   0.396188E+03   0.922433E+01   0.000000E+00  -0.265013E+02   0.146850E-08  -0.116640E-05   0.251267E-06
  1944   0.396463E+03   0.913051E+01   0.000000E+00  -0.262604E+02   0.146643E-08  -0.118600E-05   0.246447E-06
  1945   0.396720E+03   0.903806E+01   0.000000E+00  -0.260158E+02   0.146436E-08  -0.120471E-05   0.241411E-06
  1946   0.396959E+03   0.894702E+01   0.000000E+00  -0.257676E+02   0.146230E-08  -0.122247E-05   0.236159E-06
  1947   0.397180E+03   0.885749E+01   0.000000E+00  -0.255159E+02   0.146024E-08  -0.123924E-05   0.230687E-06
  1948   0.397383E+03   0.876942E+01   0.000000E+00  -0.252609E+02   0.145818E-08  -0.125498E-05   0.224993E-06
  1949   0.397566E+03   0.868291E+01   0.000000E+00  -0.250024E+02   0.145613E-08  -0.126962E-05   0.219076E-06
  1950   0.397729E+03   0.859792E+01   0.000000E+00  -0.247409E+02   0.145408E-08  -0.128314E-05   0.212933E-06
  1951   0.397873E+03   0.851453E+01   0.000000E+00  -0.244762E+02   0.145203E-08  -0.129547E-05   0.206562E-06
  1952   0.397997E+03   0.843275E+01   0.000000E+00  -0.242085E+02   0.144998E-08  -0.130655E-05   0.199973E-06
  1953   0.398101E+03   0.835261E+01   0.000000E+00  -0.239379E+02   0.144794E-08  -0.131631E-05   0.193173E-06
  1954   0.398184E+03   0.827411E+01   0.000000E+00  -0.236644E+02   0.144590E-08  -0.132468E-05   0.186173E-06
  1955   0.398249E+03   0.819714E+01   0.000000E+00  -0.233881E+02   0.144387E-08  -0.133160E-05   0.178982E-06
  1956   0.398293E+03   0.812175E+01   0.000000E+00  -0.231091E+02   0.144184E-08  -0.133698E-05   0.171608E-06
  1957   0.398319E+03   0.804801E+01   0.000000E+00  -0.228276E+02   0.143981E-08  -0.134076E-05   0.164061E-06
  1958   0.398324E+03   0.797590E+01   0.000000E+00  -0.225435E+02   0.143778E-08  -0.134287E-05   0.156352E-06
  1959   0.398311E+03   0.790538E+01   0.000000E+00  -0.222569E+02   0.143576E-08  -0.134324E-05   0.148487E-06
  1960   0.398278E+03   0.783637E+01   0.000000E+00  -0.219680E+02   0.143374E-08  -0.134181E-05   0.140478E-06
  1961   0.398227E+03   0.776900E+01   0.000000E+00  -0.216768E+02   0.143172E-08  -0.133849E-05   0.132334E-06
  1962   0.398155E+03   0.770324E+01   0.000000E+00  -0.213834E+02   0.142971E-08  -0.133321E-05   0.124063E-06
  1963   0.398065E+03   0.763899E+01   0.000000E+00  -0.210879E+02   0.142770E-08  -0.132592E-05   0.115675E-06
  1964   0.397956E+03   0.757633E+01   0.000000E+00  -0.207904E+02   0.142569E-08  -0.131654E-05   0.107180E-06
  1965   0.397827E+03   0.751521E+01   0.000000E+00  -0.204909E+02   0.142368E-08  -0.130499E-05   0.985858E-07
  1966   0.397680E+03   0.745570E+01   0.000000E+00  -0.201896E+02   0.142168E-08  -0.129122E-05   0.899029E-07
  1967   0.397515E+03   0.739770E+01   0.000000E+00  -0.198866E+02   0.141968E-08  -0.127514E-05   0.811402E-07
  1968   0.397329E+03   0.734134E+01   0.000000E+00  -0.195819E+02   0.141769E-08  -0.125669E-05   0.723071E-07
  1969   0.397126E+03   0.728645E+01   0.000000E+00  -0.192757E+02   0.141570E-08  -0.123580E-05   0.634129E-07
  1970   0.396904E+03   0.723323E+01   0.000000E+00  -0.189681E+02   0.141371E-08  -0.121239E-05   0.544668E-07
  1971   0.396663E+03   0.718160E+01   0.000000E+00  -0.186592E+02   0.141172E-08  -0.118641E-05   0.454781E-07
  1972   0.396404E+03   0.713151E+01   0.000000E+00  -0.183490E+02   0.140974E-08  -0.115777E-05   0.364563E-07
  1973   0.396126E+03   0.708297E+01   0.000000E+00  -0.180377E+02   0.140776E-08  -0.112640E-05   0.274105E-07
  1974   0.395830E+03   0.703601E+01   0.000000E+00  -0.177254E+02   0.140578E-08  -0.109225E-05   0.183500E-07
  1975   0.395515E+03   0.699063E+01   0.000000E+00  -0.174122E+02   0.140380E-08  -0.105523E-05   0.928426E-08
  1976   0.395182E+03   0.694686E+01   0.000000E+00  -0.170981E+02   0.140183E-08  -0.101528E-05   0.222466E-09
  1977   0.394830E+03   0.690463E+01   0.000000E+00  -0.167833E+02   0.139986E-08  -0.972329E-06  -0.882605E-08
  1978   0.394460E+03   0.686390E+01   0.000000E+00  -0.164680E+02   0.139790E-08  -0.926302E-06  -0.178520E-07
  1979   0.394072E+03   0.682489E+01   0.000000E+00  -0.161522E+02   0.139594E-08  -0.877131E-06  -0.268460E-07
  1980   0.393665E+03   0.678734E+01   0.000000E+00  -0.158360E+02   0.139398E-08  -0.824747E-06  -0.357989E-07
  1981   0.393240E+03   0.675146E+01   0.000000E+00  -0.155196E+02   0.139202E-08  -0.769080E-06  -0.447013E-07
  1982   0.392797E+03   0.671716E+01   0.000000E+00  -0.152031E+02   0.139007E-08  -0.710058E-06  -0.535438E-07
  1983   0.392336E+03   0.668440E+01   0.000000E+00  -0.148867E+02   0.138812E-08  -0.647612E-06  -0.623173E-07
  1984   0.391857E+03   0.665334E+01   0.000000E+00  -0.145704E+02   0.138617E-08  -0.581672E-06  -0.710124E-07
  1985   0.391360E+03   0.662385E+01   0.000000E+00  -0.142544E+02   0.138422E-08  -0.512167E-06  -0.796198E-07
  1986   0.390845E+03   0.659594E+01   0.000000E+00  -0.139388E+02   0.138228E-08  -0.439028E-06  -0.881302E-07
  1987   0.390312E+03   0.656972E+01   0.000000E+00  -0.136237E+02   0.138034E-08  -0.362184E-06  -0.965343E-07
  1988   0.389761E+03   0.654510E+01   0.000000E+00  -0.133094E+02   0.137841E-08  -0.281566E-06  -0.104823E-06
  1989   0.389192E+03   0.652213E+01   0.000000E+00  -0.129958E+02   0.137647E-08  -0.197102E-06  -0.112986E-06
  1990   0.388606E+03   0.650072E+01   0.000000E+00  -0.126832E+02   0.137454E-08  -0.108723E-06  -0.121016E-06
  1991   0.388002E+03   0.648099E+01   0.000000E+00  -0.123716E+02   0.137262E-08  -0.163595E-07  -0.128901E-06
  1992   0.387380E+03   0.646286E+01   0.000000E+00  -0.120612E+02   0.137069E-08   0.800598E-07  -0.136634E-06
  1993   0.386740E+03   0.644638E+01   0.000000E+00  -0.117522E+02   0.136877E-08   0.180605E-06  -0.144205E-06
  1994   0.386083E+03   0.643159E+01   0.000000E+00  -0.114446E+02   0.136685E-08   0.285345E-06  -0.151605E-06
  1995   0.385408E+03   0.641841E+01   0.000000E+00  -0.111387E+02   0.136494E-08   0.394352E-06  -0.158823E-06
  1996   0.384716E+03   0.640681E+01   0.000000E+00  -0.108346E+02   0.136302E-08   0.507694E-06  -0.165852E-06
  1997   0.384007E+03   0.639692E+01   0.000000E+00  -0.105323E+02   0.136111E-08   0.625443E-06  -0.172681E-06
  1998   0.383279E+03   0.638873E+01   0.000000E+00  -0.102322E+02   0.135921E-08   0.747668E-06  -0.179302E-06
  1999   0.382535E+03   0.638213E+01   0.000000E+00  -0.993418E+01   0.135730E-08   0.874439E-06  -0.185705E-06
  2000   0.381772E+03   0.637718E+01   0.000000E+00  -0.963858E+01   0.135540E-08   0.100583E-05  -0.191880E-06
  2001   0.380993E+03   0.637393E+01   0.000000E+00  -0.934542E+01   0.135350E-08   0.114183E-05  -0.197821E-06
  2002   0.380197E+03   0.637235E+01   0.000000E+00  -0.905487E+01   0.135161E-08   0.128214E-05  -0.203527E-06
  2003   0.379384E+03   0.637238E+01   0.000000E+00  -0.876686E+01   0.134971E-08   0.142639E-05  -0.209001E-06
  2004   0.378554E+03   0.637398E+01   0.000000E+00  -0.848140E+01   0.134782E-08   0.157421E-05  -0.214244E-06
  2005   0.377708E+03   0.637728E+01   0.000000E+00  -0.819856E+01   0.134594E-08   0.172522E-05  -0.219258E-06
  2006   0.376846E+03   0.638206E+01   0.000000E+00  -0.791834E+01   0.134405E-08   0.187905E-05  -0.224046E-06
  2007   0.375967E+03   0.638843E+01   0.000000E+00  -0.764084E+01   0.134217E-08   0.203532E-05  -0.228609E-06
  2008   0.375073E+03   0.639637E+01   0.000000E+00  -0.736598E+01   0.134029E-08   0.219366E-05  -0.232949E-06
  2009   0.374164E+03   0.640581E+01   0.000000E+00  -0.709383E+01   0.133842E-08   0.235370E-05  -0.237069E-06
  2010   0.373239E+03   0.641680E+01   0.000000E+00  -0.682441E+01   0.133654E-08   0.251505E-05  -0.240969E-06
  2011   0.372299E+03   0.642922E+01   0.000000E+00  -0.655772E+01   0.133467E-08   0.267736E-05  -0.244653E-06
  2012   0.371344E+03   0.644309E+01   0.000000E+00  -0.629383E+01   0.133280E-08   0.284024E-05  -0.248122E-06
  2013   0.370374E+03   0.645838E+01   0.000000E+00  -0.603276E+01   0.133094E-08   0.300332E-05  -0.251378E-06
  2014   0.369390E+03   0.647512E+01   0.000000E+00  -0.577458E+01   0.132908E-08   0.316623E-05  -0.254423E-06
  2015   0.368391E+03   0.649327E+01   0.000000E+00  -0.551930E+01   0.132722E-08   0.332859E-05  -0.257259E-06
  2016   0.367378E+03   0.651285E+01   0.000000E+00  -0.526700E+01   0.132536E-08   0.349003E-05  -0.259888E-06
  2017   0.366353E+03   0.653375E+01   0.000000E+00  -0.501775E+01   0.132351E-08   0.365018E-05  -0.262312E-06
  2018   0.365313E+03   0.655600E+01   0.000000E+00  -0.477156E+01   0.132166E-08   0.380866E-05  -0.264533E-06
  2019   0.364261E+03   0.657964E+01   0.000000E+00  -0.452851E+01   0.131981E-08   0.396509E-05  -0.266553E-06
