#    L    TT             EE             BB             TE          
  1924   0.860438E+02   0.430166E+01   0.120045E-01  -0.675199E+01
  1925   0.858980E+02   0.428862E+01   0.119875E-01  -0.679691E+01
  1926   0.857569E+02   0.427510E+01   0.119705E-01  -0.684099E+01
  1927   0.856211E+02   0.426113E+01   0.119535E-01  -0.688407E+01
  1928   0.854893E+02   0.424668E+01   0.119365E-01  -0.692628E+01
  1929   0.853622E+02   0.423171E+01   0.119196E-01  -0.696747E+01
  1930   0.852397E+02   0.421630E+01   0.119027E-01  -0.700764E+01
  1931   0.851212E+02   0.420043E+01   0.118859E-01  -0.704677E+01
  1932   0.850059E+02   0.418421E+01   0.118691E-01  -0.708487E+01
  1933   0.848954E+02   0.416748E+01   0.118523E-01  -0.712192E+01
  1934   0.847880E+02   0.415032E+01   0.118355E-01  -0.715785E+01
  1935   0.846847E+02   0.413275E+01   0.118188E-01  -0.719264E+01
  1936   0.845846E+02   0.411476E+01   0.118022E-01  -0.722631E+01
  1937   0.844878E+02   0.409644E+01   0.117855E-01  -0.725877E+01
  1938   0.843942E+02   0.407771E+01   0.117690E-01  -0.729009E+01
  1939   0.843032E+02   0.405866E+01   0.117524E-01  -0.732020E+01
  1940   0.842147E+02   0.403922E+01   0.117360E-01  -0.734917E+01
  1941   0.841287E+02   0.401946E+01   0.117196E-01  -0.737692E+01
  1942   0.840454E+02   0.399940E+01   0.117032E-01  -0.740338E+01
  1943   0.839645E+02   0.397903E+01   0.116869E-01  -0.742871E+01
  1944   0.838848E+02   0.395836E+01   0.116707E-01  -0.745275E+01
  1945   0.838069E+02   0.393741E+01   0.116545E-01  -0.747558E+01
  1946   0.837309E+02   0.391616E+01   0.116384E-01  -0.749713E+01
  1947   0.836560E+02   0.389470E+01   0.116224E-01  -0.751747E+01
  1948   0.835822E+02   0.387296E+01   0.116064E-01  -0.753654E+01
  1949   0.835088E+02   0.385102E+01   0.115905E-01  -0.755434E+01
  1950   0.834358E+02   0.382880E+01   0.115747E-01  -0.757095E+01
  1951   0.833640E+02   0.380640E+01   0.115590E-01  -0.758630E+01
  1952   0.832922E+02   0.378378E+01   0.115434E-01  -0.760036E+01
  1953   0.832204E+02   0.376102E+01   0.115278E-01  -0.761321E+01
  1954   0.831491E+02   0.373809E+01   0.115124E-01  -0.762482E+01
  1955   0.830783E+02   0.371492E+01   0.114970E-01  -0.763509E+01
  1956   0.830077E+02   0.369156E+01   0.114817E-01  -0.764417E+01
  1957   0.829373E+02   0.366808E+01   0.114666E-01  -0.765203E+01
  1958   0.828675E+02   0.364446E+01   0.114515E-01  -0.765851E+01
  1959   0.827978E+02   0.362068E+01   0.114364E-01  -0.766381E+01
  1960   0.827283E+02   0.359666E+01   0.114215E-01  -0.766776E+01
  1961   0.826594E+02   0.357253E+01   0.114067E-01  -0.767050E+01
  1962   0.825897E+02   0.354828E+01   0.113920E-01  -0.767192E+01
  1963   0.825210E+02   0.352383E+01   0.113773E-01  -0.767209E+01
  1964   0.824520E+02   0.349922E+01   0.113627E-01  -0.767098E+01
  1965   0.823823E+02   0.347445E+01   0.113483E-01  -0.766856E+01
  1966   0.823135E+02   0.344957E+01   0.113338E-01  -0.766490E+01
  1967   0.822444E+02   0.342451E+01   0.113195E-01  -0.765996E+01
  1968   0.821746E+02   0.339938E+01   0.113052E-01  -0.765379E+01
  1969   0.821056E+02   0.337404E+01   0.112911E-01  -0.764637E+01
  1970   0.820356E+02   0.334869E+01   0.112769E-01  -0.763774E+01
  1971   0.819656E+02   0.332324E+01   0.112629E-01  -0.762780E+01
  1972   0.818956E+02   0.329768E+01   0.112489E-01  -0.761675E+01
  1973   0.818246E+02   0.327200E+01   0.112349E-01  -0.760440E+01
  1974   0.817535E+02   0.324625E+01   0.112210E-01  -0.759079E+01
  1975   0.816825E+02   0.322042E+01   0.112071E-01  -0.757605E+01
  1976   0.816103E+02   0.319457E+01   0.111933E-01  -0.756005E+01
  1977   0.815373E+02   0.316862E+01   0.111795E-01  -0.754285E+01
  1978   0.814637E+02   0.314256E+01   0.111657E-01  -0.752447E+01
  1979   0.813888E+02   0.311658E+01   0.111520E-01  -0.750489E+01
  1980   0.813138E+02   0.309046E+01   0.111383E-01  -0.748412E+01
  1981   0.812373E+02   0.306441E+01   0.111246E-01  -0.746222E+01
  1982   0.811604E+02   0.303834E+01   0.111109E-01  -0.743921E+01
  1983   0.810825E+02   0.301224E+01   0.110972E-01  -0.741512E+01
  1984   0.810031E+02   0.298624E+01   0.110835E-01  -0.738992E+01
  1985   0.809232E+02   0.296025E+01   0.110698E-01  -0.736363E+01
  1986   0.808415E+02   0.293427E+01   0.110561E-01  -0.733629E+01
  1987   0.807590E+02   0.290843E+01   0.110424E-01  -0.730792E+01
  1988   0.806752E+02   0.288265E+01   0.110287E-01  -0.727855E+01
  1989   0.805895E+02   0.285698E+01   0.110149E-01  -0.724815E+01
  1990   0.805029E+02   0.283135E+01   0.110012E-01  -0.721681E+01
  1991   0.804148E+02   0.280588E+01   0.109874E-01  -0.718448E+01
  1992   0.803249E+02   0.278050E+01   0.109736E-01  -0.715121E+01
  1993   0.802324E+02   0.275526E+01   0.109597E-01  -0.711709E+01
  1994   0.801392E+02   0.273023E+01   0.109459E-01  -0.708200E+01
  1995   0.800433E+02   0.270532E+01   0.109320E-01  -0.704613E+01
  1996   0.799462E+02   0.268052E+01   0.109181E-01  -0.700943E+01
  1997   0.798467E+02   0.265597E+01   0.109042E-01  -0.697192E+01
  1998   0.797444E+02   0.263165E+01   0.108902E-01  -0.693373E+01
  1999   0.796408E+02   0.260749E+01   0.108762E-01  -0.689480E+01
  2000   0.795340E+02   0.258354E+01   0.108622E-01  -0.685524E+01
  2001   0.794257E+02   0.255987E+01   0.108482E-01  -0.681501E+01
  2002   0.793146E+02   0.253646E+01   0.108341E-01  -0.677424E+01
  2003   0.792008E+02   0.251328E+01   0.108201E-01  -0.673281E+01
  2004   0.790847E+02   0.249032E+01   0.108060E-01  -0.669070E+01
  2005   0.789663E+02   0.246772E+01   0.107919E-01  -0.664795E+01
  2006   0.788452E+02   0.244530E+01   0.107778E-01  -0.660455E+01
  2007   0.787209E+02   0.242318E+01   0.107636E-01  -0.656054E+01
  2008   0.785942E+02   0.240136E+01   0.107495E-01  -0.651581E+01
  2009   0.784647E+02   0.237982E+01   0.107354E-01  -0.647043E+01
  2010   0.783326E+02   0.235860E+01   0.107213E-01  -0.642438E+01
  2011   0.781972E+02   0.233761E+01   0.107072E-01  -0.637762E+01
  2012   0.780589E+02   0.231692E+01   0.106930E-01  -0.633022E+01
  2013   0.779170E+02   0.229649E+01   0.106789E-01  -0.628215E+01
  2014   0.777726E+02   0.227638E+01   0.106649E-01  -0.623349E+01
  2015   0.776251E+02   0.225658E+01   0.106508E-01  -0.618420E+01
  2016   0.774739E+02   0.223714E+01   0.106368E-01  -0.613436E+01
  2017   0.773208E+02   0.221796E+01   0.106227E-01  -0.608401E+01
  2018   0.771638E+02   0.219910E+01   0.106088E-01  -0.603315E+01
  2019   0.770044E+02   0.218061E+01   0.105948E-01  -0.598184E+01
  2020   0.768415E+02   0.216240E+01   0.105809E-01  -0.593014E+01
  2021   0.766760E+02   0.214460E+01   0.105670E-01  -0.587796E+01
  2022   0.765081E+02   0.212706E+01   0.105531E-01  -0.582545E+01
  2023   0.763366E+02   0.210989E+01   0.105393E-01  -0.577267E+01
  2024   0.761624E+02   0.209306E+01   0.105255E-01  -0.571952E+01
  2025   0.759857E+02   0.207656E+01   0.105118E-01  -0.566608E+01
  2026   0.758052E+02   0.206040E+01   0.104981E-01  -0.561248E+01
  2027   0.756220E+02   0.204457E+01   0.104844E-01  -0.555863E+01
  2028   0.754362E+02   0.202908E+01   0.104708E-01  -0.550461E+01
  2029   0.752473E+02   0.201392E+01   0.104572E-01  -0.545046E+01
  2030   0.750555E+02   0.199910E+01   0.104436E-01  -0.539626E+01
  2031   0.748618E+02   0.198462E+01   0.104301E-01  -0.534198E+01
  2032   0.746649E+02   0.197046E+01   0.104166E-01  -0.528777E+01
  2033   0.744651E+02   0.195665E+01   0.104032E-01  -0.523360E+01
  2034   0.742633E+02   0.194318E+01   0.103897E-01  -0.517954E+01
  2035   0.740590E+02   0.193005E+01   0.103763E-01  -0.512556E+01
  2036   0.738524E+02   0.191724E+01   0.103629E-01  -0.507179E+01
  2037   0.736429E+02   0.190476E+01   0.103496E-01  -0.501814E+01
  2038   0.734317E+02   0.189261E+01   0.103362E-01  -0.496482E+01
  2039   0.732181E+02   0.188078E+01   0.103229E-01  -0.491171E+01
  2040   0.730023E+02   0.186927E+01   0.103095E-01  -0.485895E+01
  2041   0.727839E+02   0.185807E+01   0.102962E-01  -0.480651E+01
  2042   0.725638E+02   0.184718E+01   0.102829E-01  -0.475444E+01
  2043   0.723422E+02   0.183660E+01   0.102695E-01  -0.470277E+01
  2044   0.721187E+02   0.182634E+01   0.102562E-01  -0.465155E+01
  2045   0.718941E+02   0.181639E+01   0.102428E-01  -0.460082E+01
  2046   0.716679E+02   0.180674E+01   0.102294E-01  -0.455055E+01
  2047   0.714397E+02   0.179738E+01   0.102160E-01  -0.450093E+01
  2048   0.712111E+02   0.178834E+01   0.102025E-01  -0.445191E+01
  2049   0.709816E+02   0.177960E+01   0.101890E-01  -0.440353E+01
  2050   0.707514E+02   0.177115E+01   0.101755E-01  -0.435576E+01
  2051   0.705199E+02   0.176298E+01   0.101620E-01  -0.430868E+01
  2052   0.702880E+02   0.175510E+01   0.101484E-01  -0.426224E+01
  2053   0.700549E+02   0.174752E+01   0.101347E-01  -0.421641E+01
  2054   0.698206E+02   0.174023E+01   0.101210E-01  -0.417126E+01
  2055   0.695852E+02   0.173324E+01   0.101072E-01  -0.412664E+01
  2056   0.693495E+02   0.172654E+01   0.100934E-01  -0.408269E+01
  2057   0.691120E+02   0.172016E+01   0.100796E-01  -0.403923E+01
  2058   0.688741E+02   0.171409E+01   0.100656E-01  -0.399642E+01
  2059   0.686344E+02   0.170832E+01   0.100516E-01  -0.395417E+01
  2060   0.683945E+02   0.170287E+01   0.100376E-01  -0.391239E+01
  2061   0.681528E+02   0.169773E+01   0.100235E-01  -0.387122E+01
  2062   0.679108E+02   0.169291E+01   0.100093E-01  -0.383050E+01
  2063   0.676670E+02   0.168841E+01   0.999511E-02  -0.379037E+01
  2064   0.674223E+02   0.168424E+01   0.998083E-02  -0.375075E+01
  2065   0.671773E+02   0.168038E+01   0.996649E-02  -0.371156E+01
  2066   0.669305E+02   0.167685E+01   0.995210E-02  -0.367294E+01
  2067   0.666828E+02   0.167364E+01   0.993766E-02  -0.363473E+01
  2068   0.664348E+02   0.167075E+01   0.992317E-02  -0.359709E+01
  2069   0.661850E+02   0.166818E+01   0.990864E-02  -0.355986E+01
  2070   0.659350E+02   0.166593E+01   0.989406E-02  -0.352312E+01
  2071   0.656839E+02   0.166400E+01   0.987945E-02  -0.348686E+01
  2072   0.654311E+02   0.166238E+01   0.986480E-02  -0.345110E+01
  2073   0.651780E+02   0.166107E+01   0.985012E-02  -0.341584E+01
  2074   0.649238E+02   0.166007E+01   0.983542E-02  -0.338101E+01
  2075   0.646694E+02   0.165938E+01   0.982069E-02  -0.334669E+01
  2076   0.644131E+02   0.165899E+01   0.980595E-02  -0.331283E+01
  2077   0.641565E+02   0.165889E+01   0.979120E-02  -0.327952E+01
  2078   0.638989E+02   0.165908E+01   0.977644E-02  -0.324676E+01
  2079   0.636409E+02   0.165956E+01   0.976168E-02  -0.321451E+01
  2080   0.633826E+02   0.166032E+01   0.974693E-02  -0.318287E+01
  2081   0.631239E+02   0.166134E+01   0.973218E-02  -0.315177E+01
  2082   0.628649E+02   0.166264E+01   0.971744E-02  -0.312132E+01
  2083   0.626055E+02   0.166420E+01   0.970273E-02  -0.309155E+01
  2084   0.623458E+02   0.166601E+01   0.968803E-02  -0.306241E+01
  2085   0.620872E+02   0.166805E+01   0.967336E-02  -0.303401E+01
  2086   0.618276E+02   0.167032E+01   0.965871E-02  -0.300630E+01
  2087   0.615684E+02   0.167281E+01   0.964410E-02  -0.297933E+01
  2088   0.613103E+02   0.167550E+01   0.962953E-02  -0.295312E+01
  2089   0.610519E+02   0.167839E+01   0.961499E-02  -0.292772E+01
  2090   0.607940E+02   0.168146E+01   0.960050E-02  -0.290315E+01
  2091   0.605366E+02   0.168470E+01   0.958604E-02  -0.287940E+01
  2092   0.602796E+02   0.168809E+01   0.957164E-02  -0.285656E+01
  2093   0.600240E+02   0.169161E+01   0.955727E-02  -0.283468E+01
  2094   0.597696E+02   0.169527E+01   0.954296E-02  -0.281365E+01
  2095   0.595157E+02   0.169903E+01   0.952869E-02  -0.279366E+01
  2096   0.592640E+02   0.170288E+01   0.951447E-02  -0.277467E+01
  2097   0.590137E+02   0.170681E+01   0.950030E-02  -0.275668E+01
  2098   0.587649E+02   0.171080E+01   0.948617E-02  -0.273976E+01
  2099   0.585182E+02   0.171483E+01   0.947208E-02  -0.272392E+01
  2100   0.582731E+02   0.171888E+01   0.945804E-02  -0.270917E+01
