#    L    TT             EE             BB             TE          
  1935   0.385691E+03   0.108929E+02   0.705230E-01  -0.226802E+02
  1936   0.385745E+03   0.108183E+02   0.704761E-01  -0.225447E+02
  1937   0.385789E+03   0.107444E+02   0.704291E-01  -0.224054E+02
  1938   0.385825E+03   0.106713E+02   0.703817E-01  -0.222624E+02
  1939   0.385851E+03   0.105990E+02   0.703341E-01  -0.221158E+02
  1940   0.385867E+03   0.105275E+02   0.702863E-01  -0.219656E+02
  1941   0.385872E+03   0.104568E+02   0.702381E-01  -0.218120E+02
  1942   0.385868E+03   0.103870E+02   0.701897E-01  -0.216549E+02
  1943   0.385853E+03   0.103182E+02   0.701411E-01  -0.214946E+02
  1944   0.385826E+03   0.102503E+02   0.700921E-01  -0.213311E+02
  1945   0.385787E+03   0.101833E+02   0.700429E-01  -0.211646E+02
  1946   0.385736E+03   0.101174E+02   0.699935E-01  -0.209952E+02
  1947   0.385672E+03   0.100525E+02   0.699438E-01  -0.208231E+02
  1948   0.385596E+03   0.998873E+01   0.698939E-01  -0.206483E+02
  1949   0.385506E+03   0.992606E+01   0.698437E-01  -0.204710E+02
  1950   0.385402E+03   0.986449E+01   0.697934E-01  -0.202915E+02
  1951   0.385284E+03   0.980410E+01   0.697428E-01  -0.201098E+02
  1952   0.385152E+03   0.974487E+01   0.696920E-01  -0.199260E+02
  1953   0.385006E+03   0.968686E+01   0.696410E-01  -0.197404E+02
  1954   0.384846E+03   0.963005E+01   0.695898E-01  -0.195531E+02
  1955   0.384673E+03   0.957433E+01   0.695385E-01  -0.193642E+02
  1956   0.384487E+03   0.951975E+01   0.694870E-01  -0.191738E+02
  1957   0.384287E+03   0.946637E+01   0.694354E-01  -0.189823E+02
  1958   0.384075E+03   0.941415E+01   0.693836E-01  -0.187894E+02
  1959   0.383850E+03   0.936308E+01   0.693317E-01  -0.185957E+02
  1960   0.383612E+03   0.931305E+01   0.692796E-01  -0.184009E+02
  1961   0.383362E+03   0.926418E+01   0.692275E-01  -0.182055E+02
  1962   0.383099E+03   0.921645E+01   0.691752E-01  -0.180095E+02
  1963   0.382825E+03   0.916975E+01   0.691229E-01  -0.178130E+02
  1964   0.382539E+03   0.912414E+01   0.690705E-01  -0.176161E+02
  1965   0.382240E+03   0.907958E+01   0.690179E-01  -0.174189E+02
  1966   0.381930E+03   0.903612E+01   0.689653E-01  -0.172216E+02
  1967   0.381609E+03   0.899365E+01   0.689127E-01  -0.170242E+02
  1968   0.381276E+03   0.895231E+01   0.688599E-01  -0.168269E+02
  1969   0.380933E+03   0.891191E+01   0.688071E-01  -0.166298E+02
  1970   0.380578E+03   0.887264E+01   0.687542E-01  -0.164328E+02
  1971   0.380213E+03   0.883440E+01   0.687012E-01  -0.162361E+02
  1972   0.379837E+03   0.879716E+01   0.686481E-01  -0.160399E+02
  1973   0.379450E+03   0.876090E+01   0.685950E-01  -0.158440E+02
  1974   0.379053E+03   0.872566E+01   0.685418E-01  -0.156484E+02
  1975   0.378646E+03   0.869140E+01   0.684884E-01  -0.154535E+02
  1976   0.378228E+03   0.865818E+01   0.684350E-01  -0.152589E+02
  1977   0.377800E+03   0.862589E+01   0.683814E-01  -0.150649E+02
  1978   0.377362E+03   0.859451E+01   0.683278E-01  -0.148714E+02
  1979   0.376914E+03   0.856422E+01   0.682740E-01  -0.146784E+02
  1980   0.376456E+03   0.853478E+01   0.682200E-01  -0.144859E+02
  1981   0.375988E+03   0.850639E+01   0.681659E-01  -0.142939E+02
  1982   0.375510E+03   0.847894E+01   0.681116E-01  -0.141024E+02
  1983   0.375023E+03   0.845240E+01   0.680571E-01  -0.139115E+02
  1984   0.374525E+03   0.842690E+01   0.680024E-01  -0.137210E+02
  1985   0.374018E+03   0.840234E+01   0.679475E-01  -0.135310E+02
  1986   0.373501E+03   0.837870E+01   0.678924E-01  -0.133414E+02
  1987   0.372975E+03   0.835609E+01   0.678370E-01  -0.131522E+02
  1988   0.372439E+03   0.833443E+01   0.677814E-01  -0.129634E+02
  1989   0.371892E+03   0.831376E+01   0.677254E-01  -0.127749E+02
  1990   0.371336E+03   0.829399E+01   0.676692E-01  -0.125867E+02
  1991   0.370771E+03   0.827525E+01   0.676126E-01  -0.123989E+02
  1992   0.370195E+03   0.825743E+01   0.675558E-01  -0.122112E+02
  1993   0.369608E+03   0.824061E+01   0.674986E-01  -0.120239E+02
  1994   0.369012E+03   0.822482E+01   0.674410E-01  -0.118367E+02
  1995   0.368405E+03   0.820999E+01   0.673831E-01  -0.116499E+02
  1996   0.367788E+03   0.819609E+01   0.673247E-01  -0.114632E+02
  1997   0.367161E+03   0.818326E+01   0.672660E-01  -0.112769E+02
  1998   0.366523E+03   0.817148E+01   0.672069E-01  -0.110909E+02
  1999   0.365874E+03   0.816067E+01   0.671474E-01  -0.109051E+02
  2000   0.365214E+03   0.815088E+01   0.670875E-01  -0.107199E+02
  2001   0.364544E+03   0.814217E+01   0.670272E-01  -0.105349E+02
  2002   0.363863E+03   0.813451E+01   0.669664E-01  -0.103505E+02
  2003   0.363171E+03   0.812787E+01   0.669052E-01  -0.101664E+02
  2004   0.362468E+03   0.812222E+01   0.668436E-01  -0.998259E+01
  2005   0.361755E+03   0.811767E+01   0.667816E-01  -0.979912E+01
  2006   0.361031E+03   0.811404E+01   0.667192E-01  -0.961595E+01
  2007   0.360296E+03   0.811145E+01   0.666563E-01  -0.943316E+01
  2008   0.359551E+03   0.810987E+01   0.665930E-01  -0.925067E+01
  2009   0.358795E+03   0.810927E+01   0.665293E-01  -0.906857E+01
  2010   0.358029E+03   0.810969E+01   0.664653E-01  -0.888690E+01
  2011   0.357253E+03   0.811102E+01   0.664008E-01  -0.870569E+01
  2012   0.356466E+03   0.811332E+01   0.663360E-01  -0.852507E+01
  2013   0.355668E+03   0.811654E+01   0.662708E-01  -0.834511E+01
  2014   0.354861E+03   0.812074E+01   0.662053E-01  -0.816595E+01
  2015   0.354044E+03   0.812589E+01   0.661394E-01  -0.798769E+01
  2016   0.353216E+03   0.813203E+01   0.660732E-01  -0.781050E+01
  2017   0.352380E+03   0.813905E+01   0.660067E-01  -0.763455E+01
  2018   0.351534E+03   0.814699E+01   0.659400E-01  -0.745995E+01
  2019   0.350679E+03   0.815591E+01   0.658729E-01  -0.728691E+01
  2020   0.349815E+03   0.816569E+01   0.658056E-01  -0.711561E+01
  2021   0.348942E+03   0.817645E+01   0.657381E-01  -0.694611E+01
  2022   0.348061E+03   0.818805E+01   0.656704E-01  -0.677869E+01
  2023   0.347172E+03   0.820056E+01   0.656025E-01  -0.661356E+01
  2024   0.346274E+03   0.821395E+01   0.655344E-01  -0.645077E+01
  2025   0.345370E+03   0.822820E+01   0.654661E-01  -0.629055E+01
  2026   0.344456E+03   0.824329E+01   0.653978E-01  -0.613315E+01
  2027   0.343536E+03   0.825921E+01   0.653292E-01  -0.597864E+01
  2028   0.342609E+03   0.827595E+01   0.652606E-01  -0.582722E+01
  2029   0.341675E+03   0.829347E+01   0.651919E-01  -0.567907E+01
  2030   0.340735E+03   0.831179E+01   0.651231E-01  -0.553438E+01
  2031   0.339789E+03   0.833087E+01   0.650543E-01  -0.539325E+01
  2032   0.338838E+03   0.835068E+01   0.649853E-01  -0.525592E+01
  2033   0.337880E+03   0.837123E+01   0.649164E-01  -0.512247E+01
  2034   0.336918E+03   0.839249E+01   0.648474E-01  -0.499304E+01
  2035   0.335952E+03   0.841444E+01   0.647784E-01  -0.486770E+01
  2036   0.334981E+03   0.843704E+01   0.647094E-01  -0.474663E+01
  2037   0.334005E+03   0.846028E+01   0.646403E-01  -0.462979E+01
  2038   0.333027E+03   0.848413E+01   0.645713E-01  -0.451742E+01
  2039   0.332045E+03   0.850856E+01   0.645022E-01  -0.440945E+01
  2040   0.331060E+03   0.853355E+01   0.644331E-01  -0.430600E+01
  2041   0.330072E+03   0.855906E+01   0.643640E-01  -0.420706E+01
  2042   0.329082E+03   0.858508E+01   0.642949E-01  -0.411264E+01
  2043   0.328090E+03   0.861157E+01   0.642258E-01  -0.402276E+01
  2044   0.327096E+03   0.863852E+01   0.641567E-01  -0.393743E+01
  2045   0.326102E+03   0.866590E+01   0.640875E-01  -0.385662E+01
  2046   0.325107E+03   0.869367E+01   0.640183E-01  -0.378022E+01
  2047   0.324110E+03   0.872180E+01   0.639491E-01  -0.370835E+01
  2048   0.323114E+03   0.875029E+01   0.638798E-01  -0.364087E+01
  2049   0.322118E+03   0.877909E+01   0.638104E-01  -0.357770E+01
  2050   0.321123E+03   0.880818E+01   0.637409E-01  -0.351870E+01
  2051   0.320128E+03   0.883753E+01   0.636714E-01  -0.346383E+01
  2052   0.319134E+03   0.886711E+01   0.636017E-01  -0.341283E+01
  2053   0.318141E+03   0.889692E+01   0.635319E-01  -0.336550E+01
  2054   0.317148E+03   0.892695E+01   0.634620E-01  -0.332171E+01
  2055   0.316155E+03   0.895717E+01   0.633919E-01  -0.328110E+01
  2056   0.315164E+03   0.898758E+01   0.633217E-01  -0.324359E+01
  2057   0.314173E+03   0.901818E+01   0.632513E-01  -0.320883E+01
  2058   0.313184E+03   0.904894E+01   0.631807E-01  -0.317673E+01
  2059   0.312194E+03   0.907984E+01   0.631099E-01  -0.314701E+01
  2060   0.311206E+03   0.911091E+01   0.630388E-01  -0.311938E+01
  2061   0.310218E+03   0.914210E+01   0.629676E-01  -0.309377E+01
  2062   0.309231E+03   0.917343E+01   0.628961E-01  -0.306984E+01
  2063   0.308245E+03   0.920488E+01   0.628244E-01  -0.304753E+01
  2064   0.307259E+03   0.923645E+01   0.627524E-01  -0.302660E+01
  2065   0.306274E+03   0.926812E+01   0.626801E-01  -0.300678E+01
  2066   0.305289E+03   0.929989E+01   0.626076E-01  -0.298807E+01
  2067   0.304305E+03   0.933177E+01   0.625348E-01  -0.297016E+01
  2068   0.303322E+03   0.936373E+01   0.624617E-01  -0.295309E+01
  2069   0.302338E+03   0.939577E+01   0.623883E-01  -0.293657E+01
  2070   0.301356E+03   0.942790E+01   0.623147E-01  -0.292060E+01
  2071   0.300374E+03   0.946011E+01   0.622408E-01  -0.290508E+01
  2072   0.299391E+03   0.949239E+01   0.621666E-01  -0.288997E+01
  2073   0.298409E+03   0.952474E+01   0.620922E-01  -0.287522E+01
  2074   0.297427E+03   0.955716E+01   0.620175E-01  -0.286073E+01
  2075   0.296446E+03   0.958965E+01   0.619426E-01  -0.284660E+01
  2076   0.295465E+03   0.962219E+01   0.618674E-01  -0.283276E+01
  2077   0.294484E+03   0.965480E+01   0.617920E-01  -0.281933E+01
  2078   0.293503E+03   0.968745E+01   0.617164E-01  -0.280639E+01
  2079   0.292523E+03   0.972017E+01   0.616406E-01  -0.279395E+01
  2080   0.291544E+03   0.975292E+01   0.615646E-01  -0.278218E+01
  2081   0.290565E+03   0.978573E+01   0.614884E-01  -0.277116E+01
  2082   0.289588E+03   0.981857E+01   0.614121E-01  -0.276108E+01
  2083   0.288612E+03   0.985144E+01   0.613357E-01  -0.275213E+01
  2084   0.287636E+03   0.988435E+01   0.612592E-01  -0.274441E+01
  2085   0.286663E+03   0.991727E+01   0.611826E-01  -0.273820E+01
  2086   0.285691E+03   0.995020E+01   0.611060E-01  -0.273362E+01
  2087   0.284721E+03   0.998313E+01   0.610293E-01  -0.273091E+01
  2088   0.283755E+03   0.100160E+02   0.609526E-01  -0.273031E+01
  2089   0.282790E+03   0.100489E+02   0.608759E-01  -0.273205E+01
  2090   0.281828E+03   0.100818E+02   0.607992E-01  -0.273639E+01
  2091   0.280869E+03   0.101145E+02   0.607226E-01  -0.274352E+01
  2092   0.279913E+03   0.101473E+02   0.606461E-01  -0.275376E+01
  2093   0.278961E+03   0.101799E+02   0.605697E-01  -0.276739E+01
  2094   0.278015E+03   0.102124E+02   0.604933E-01  -0.278451E+01
  2095   0.277072E+03   0.102447E+02   0.604171E-01  -0.280552E+01
  2096   0.276135E+03   0.102769E+02   0.603411E-01  -0.283061E+01
  2097   0.275205E+03   0.103089E+02   0.602653E-01  -0.285998E+01
  2098   0.274280E+03   0.103407E+02   0.601896E-01  -0.289388E+01
  2099   0.273362E+03   0.103722E+02   0.601141E-01  -0.293252E+01
  2100   0.272450E+03   0.104035E+02   0.600388E-01  -0.297607E+01
