#    L    TT             EE             BB             TE             PP             TP             EP          
  1621   0.233237E+03   0.107477E+02   0.000000E+00  -0.420156E+01   0.840677E-09   0.211578E-05  -0.881409E-07
  1622   0.232169E+03   0.107994E+02   0.000000E+00  -0.439449E+01   0.839499E-09   0.210968E-05  -0.887024E-07
  1623   0.231121E+03   0.108498E+02   0.000000E+00  -0.459093E+01   0.838322E-09   0.210356E-05  -0.892531E-07
  1624   0.230093E+03   0.108988E+02   0.000000E+00  -0.479061E+01   0.837148E-09   0.209743E-05  -0.897925E-07
  1625   0.229085E+03   0.109464E+02   0.000000E+00  -0.499350E+01   0.835976E-09   0.209129E-05  -0.903202E-07
  1626   0.228099E+03   0.109928E+02   0.000000E+00  -0.519942E+01   0.834806E-09   0.208517E-05  -0.908358E-07
  1627   0.227132E+03   0.110376E+02   0.000000E+00  -0.540817E+01   0.833638E-09   0.207908E-05  -0.913388E-07
  1628   0.226187E+03   0.110810E+02   0.000000E+00  -0.561958E+01   0.832472E-09   0.207303E-05  -0.918288E-07
  1629   0.225263E+03   0.111229E+02   0.000000E+00  -0.583367E+01   0.831308E-09   0.206704E-05  -0.923055E-07
  1630   0.224361E+03   0.111632E+02   0.000000E+00  -0.605011E+01   0.830145E-09   0.206112E-05  -0.927683E-07
  1631   0.223480E+03   0.112021E+02   0.000000E+00  -0.626894E+01   0.828985E-09   0.205529E-05  -0.932168E-07
  1632   0.222620E+03   0.112393E+02   0.000000E+00  -0.648990E+01   0.827827E-09   0.204956E-05  -0.936506E-07
  1633   0.221782E+03   0.112750E+02   0.000000E+00  -0.671295E+01   0.826671E-09   0.204395E-05  -0.940694E-07
  1634   0.220966E+03   0.113091E+02   0.000000E+00  -0.693790E+01   0.825517E-09   0.203847E-05  -0.944726E-07
  1635   0.220172E+03   0.113413E+02   0.000000E+00  -0.716471E+01   0.824365E-09   0.203313E-05  -0.948598E-07
  1636   0.219399E+03   0.113720E+02   0.000000E+00  -0.739313E+01   0.823215E-09   0.202795E-05  -0.952306E-07
  1637   0.218649E+03   0.114010E+02   0.000000E+00  -0.762318E+01   0.822066E-09   0.202294E-05  -0.955846E-07
  1638   0.217921E+03   0.114282E+02   0.000000E+00  -0.785462E+01   0.820920E-09   0.201813E-05  -0.959213E-07
  1639   0.217215E+03   0.114537E+02   0.000000E+00  -0.808740E+01   0.819776E-09   0.201351E-05  -0.962404E-07
  1640   0.216532E+03   0.114775E+02   0.000000E+00  -0.832148E+01   0.818634E-09   0.200911E-05  -0.965413E-07
  1641   0.215871E+03   0.114995E+02   0.000000E+00  -0.855660E+01   0.817493E-09   0.200495E-05  -0.968237E-07
  1642   0.215232E+03   0.115198E+02   0.000000E+00  -0.879272E+01   0.816355E-09   0.200103E-05  -0.970872E-07
  1643   0.214615E+03   0.115383E+02   0.000000E+00  -0.902981E+01   0.815218E-09   0.199736E-05  -0.973312E-07
  1644   0.214022E+03   0.115550E+02   0.000000E+00  -0.926769E+01   0.814084E-09   0.199398E-05  -0.975555E-07
  1645   0.213450E+03   0.115700E+02   0.000000E+00  -0.950622E+01   0.812951E-09   0.199088E-05  -0.977594E-07
  1646   0.212902E+03   0.115830E+02   0.000000E+00  -0.974547E+01   0.811820E-09   0.198808E-05  -0.979427E-07
  1647   0.212375E+03   0.115942E+02   0.000000E+00  -0.998522E+01   0.810691E-09   0.198561E-05  -0.981050E-07
  1648   0.211871E+03   0.116036E+02   0.000000E+00  -0.102254E+02   0.809564E-09   0.198346E-05  -0.982456E-07
  1649   0.211390E+03   0.116111E+02   0.000000E+00  -0.104659E+02   0.808439E-09   0.198167E-05  -0.983644E-07
  1650   0.210930E+03   0.116166E+02   0.000000E+00  -0.107067E+02   0.807316E-09   0.198023E-05  -0.984607E-07
  1651   0.210493E+03   0.116203E+02   0.000000E+00  -0.109477E+02   0.806195E-09   0.197916E-05  -0.985344E-07
  1652   0.210078E+03   0.116221E+02   0.000000E+00  -0.111887E+02   0.805075E-09   0.197845E-05  -0.985853E-07
  1653   0.209685E+03   0.116220E+02   0.000000E+00  -0.114296E+02   0.803958E-09   0.197808E-05  -0.986137E-07
  1654   0.209314E+03   0.116200E+02   0.000000E+00  -0.116700E+02   0.802842E-09   0.197803E-05  -0.986197E-07
  1655   0.208963E+03   0.116161E+02   0.000000E+00  -0.119099E+02   0.801729E-09   0.197827E-05  -0.986034E-07
  1656   0.208633E+03   0.116105E+02   0.000000E+00  -0.121492E+02   0.800617E-09   0.197880E-05  -0.985649E-07
  1657   0.208324E+03   0.116030E+02   0.000000E+00  -0.123875E+02   0.799507E-09   0.197958E-05  -0.985043E-07
  1658   0.208035E+03   0.115936E+02   0.000000E+00  -0.126247E+02   0.798398E-09   0.198061E-05  -0.984219E-07
  1659   0.207767E+03   0.115825E+02   0.000000E+00  -0.128607E+02   0.797292E-09   0.198187E-05  -0.983177E-07
  1660   0.207518E+03   0.115696E+02   0.000000E+00  -0.130953E+02   0.796188E-09   0.198332E-05  -0.981918E-07
  1661   0.207288E+03   0.115549E+02   0.000000E+00  -0.133284E+02   0.795085E-09   0.198496E-05  -0.980445E-07
  1662   0.207076E+03   0.115385E+02   0.000000E+00  -0.135597E+02   0.793984E-09   0.198677E-05  -0.978757E-07
  1663   0.206884E+03   0.115203E+02   0.000000E+00  -0.137891E+02   0.792885E-09   0.198872E-05  -0.976857E-07
  1664   0.206709E+03   0.115004E+02   0.000000E+00  -0.140166E+02   0.791788E-09   0.199081E-05  -0.974745E-07
  1665   0.206553E+03   0.114788E+02   0.000000E+00  -0.142418E+02   0.790693E-09   0.199300E-05  -0.972424E-07
  1666   0.206414E+03   0.114555E+02   0.000000E+00  -0.144647E+02   0.789600E-09   0.199528E-05  -0.969893E-07
  1667   0.206292E+03   0.114305E+02   0.000000E+00  -0.146851E+02   0.788508E-09   0.199763E-05  -0.967156E-07
  1668   0.206187E+03   0.114039E+02   0.000000E+00  -0.149029E+02   0.787418E-09   0.200003E-05  -0.964212E-07
  1669   0.206098E+03   0.113755E+02   0.000000E+00  -0.151179E+02   0.786330E-09   0.200247E-05  -0.961063E-07
  1670   0.206026E+03   0.113456E+02   0.000000E+00  -0.153299E+02   0.785244E-09   0.200492E-05  -0.957711E-07
  1671   0.205969E+03   0.113140E+02   0.000000E+00  -0.155390E+02   0.784160E-09   0.200736E-05  -0.954156E-07
  1672   0.205928E+03   0.112808E+02   0.000000E+00  -0.157449E+02   0.783077E-09   0.200978E-05  -0.950401E-07
  1673   0.205901E+03   0.112460E+02   0.000000E+00  -0.159476E+02   0.781996E-09   0.201216E-05  -0.946446E-07
  1674   0.205890E+03   0.112097E+02   0.000000E+00  -0.161468E+02   0.780917E-09   0.201447E-05  -0.942292E-07
  1675   0.205892E+03   0.111719E+02   0.000000E+00  -0.163426E+02   0.779840E-09   0.201670E-05  -0.937942E-07
  1676   0.205909E+03   0.111326E+02   0.000000E+00  -0.165349E+02   0.778765E-09   0.201884E-05  -0.933395E-07
  1677   0.205940E+03   0.110920E+02   0.000000E+00  -0.167235E+02   0.777691E-09   0.202085E-05  -0.928654E-07
  1678   0.205984E+03   0.110498E+02   0.000000E+00  -0.169083E+02   0.776619E-09   0.202272E-05  -0.923720E-07
  1679   0.206041E+03   0.110062E+02   0.000000E+00  -0.170893E+02   0.775549E-09   0.202444E-05  -0.918594E-07
  1680   0.206111E+03   0.109613E+02   0.000000E+00  -0.172662E+02   0.774481E-09   0.202598E-05  -0.913277E-07
  1681   0.206194E+03   0.109150E+02   0.000000E+00  -0.174391E+02   0.773414E-09   0.202732E-05  -0.907771E-07
  1682   0.206287E+03   0.108673E+02   0.000000E+00  -0.176079E+02   0.772349E-09   0.202845E-05  -0.902077E-07
  1683   0.206393E+03   0.108182E+02   0.000000E+00  -0.177723E+02   0.771286E-09   0.202934E-05  -0.896196E-07
  1684   0.206510E+03   0.107678E+02   0.000000E+00  -0.179324E+02   0.770225E-09   0.202998E-05  -0.890130E-07
  1685   0.206639E+03   0.107161E+02   0.000000E+00  -0.180880E+02   0.769165E-09   0.203035E-05  -0.883879E-07
  1686   0.206777E+03   0.106631E+02   0.000000E+00  -0.182391E+02   0.768108E-09   0.203043E-05  -0.877446E-07
  1687   0.206926E+03   0.106087E+02   0.000000E+00  -0.183857E+02   0.767052E-09   0.203019E-05  -0.870831E-07
  1688   0.207086E+03   0.105532E+02   0.000000E+00  -0.185277E+02   0.765997E-09   0.202963E-05  -0.864035E-07
  1689   0.207255E+03   0.104963E+02   0.000000E+00  -0.186649E+02   0.764945E-09   0.202872E-05  -0.857061E-07
  1690   0.207433E+03   0.104384E+02   0.000000E+00  -0.187974E+02   0.763894E-09   0.202744E-05  -0.849909E-07
  1691   0.207620E+03   0.103792E+02   0.000000E+00  -0.189250E+02   0.762844E-09   0.202578E-05  -0.842581E-07
  1692   0.207817E+03   0.103189E+02   0.000000E+00  -0.190477E+02   0.761797E-09   0.202371E-05  -0.835077E-07
  1693   0.208021E+03   0.102573E+02   0.000000E+00  -0.191655E+02   0.760751E-09   0.202122E-05  -0.827400E-07
  1694   0.208234E+03   0.101947E+02   0.000000E+00  -0.192782E+02   0.759707E-09   0.201828E-05  -0.819550E-07
  1695   0.208453E+03   0.101309E+02   0.000000E+00  -0.193859E+02   0.758665E-09   0.201488E-05  -0.811528E-07
  1696   0.208682E+03   0.100659E+02   0.000000E+00  -0.194885E+02   0.757624E-09   0.201100E-05  -0.803337E-07
  1697   0.208917E+03   0.999996E+01   0.000000E+00  -0.195859E+02   0.756585E-09   0.200662E-05  -0.794977E-07
  1698   0.209158E+03   0.993285E+01   0.000000E+00  -0.196781E+02   0.755548E-09   0.200172E-05  -0.786450E-07
  1699   0.209406E+03   0.986467E+01   0.000000E+00  -0.197650E+02   0.754512E-09   0.199628E-05  -0.777757E-07
  1700   0.209661E+03   0.979552E+01   0.000000E+00  -0.198467E+02   0.753478E-09   0.199028E-05  -0.768899E-07
  1701   0.209922E+03   0.972524E+01   0.000000E+00  -0.199230E+02   0.752446E-09   0.198371E-05  -0.759878E-07
  1702   0.210188E+03   0.965405E+01   0.000000E+00  -0.199940E+02   0.751415E-09   0.197660E-05  -0.750702E-07
  1703   0.210460E+03   0.958202E+01   0.000000E+00  -0.200598E+02   0.750386E-09   0.196897E-05  -0.741378E-07
  1704   0.210736E+03   0.950902E+01   0.000000E+00  -0.201203E+02   0.749359E-09   0.196086E-05  -0.731914E-07
  1705   0.211016E+03   0.943533E+01   0.000000E+00  -0.201755E+02   0.748333E-09   0.195228E-05  -0.722318E-07
  1706   0.211299E+03   0.936082E+01   0.000000E+00  -0.202255E+02   0.747309E-09   0.194328E-05  -0.712597E-07
  1707   0.211586E+03   0.928556E+01   0.000000E+00  -0.202700E+02   0.746287E-09   0.193389E-05  -0.702760E-07
  1708   0.211874E+03   0.920970E+01   0.000000E+00  -0.203093E+02   0.745266E-09   0.192413E-05  -0.692815E-07
  1709   0.212165E+03   0.913318E+01   0.000000E+00  -0.203432E+02   0.744247E-09   0.191403E-05  -0.682768E-07
  1710   0.212456E+03   0.905613E+01   0.000000E+00  -0.203717E+02   0.743230E-09   0.190363E-05  -0.672629E-07
  1711   0.212749E+03   0.897850E+01   0.000000E+00  -0.203949E+02   0.742214E-09   0.189295E-05  -0.662405E-07
  1712   0.213041E+03   0.890035E+01   0.000000E+00  -0.204128E+02   0.741200E-09   0.188203E-05  -0.652103E-07
  1713   0.213333E+03   0.882177E+01   0.000000E+00  -0.204254E+02   0.740187E-09   0.187089E-05  -0.641732E-07
  1714   0.213624E+03   0.874275E+01   0.000000E+00  -0.204326E+02   0.739176E-09   0.185956E-05  -0.631299E-07
  1715   0.213914E+03   0.866338E+01   0.000000E+00  -0.204346E+02   0.738167E-09   0.184808E-05  -0.620813E-07
  1716   0.214203E+03   0.858373E+01   0.000000E+00  -0.204313E+02   0.737159E-09   0.183648E-05  -0.610280E-07
  1717   0.214488E+03   0.850381E+01   0.000000E+00  -0.204227E+02   0.736153E-09   0.182478E-05  -0.599710E-07
  1718   0.214771E+03   0.842361E+01   0.000000E+00  -0.204089E+02   0.735149E-09   0.181301E-05  -0.589109E-07
  1719   0.215052E+03   0.834321E+01   0.000000E+00  -0.203898E+02   0.734146E-09   0.180121E-05  -0.578486E-07
  1720   0.215328E+03   0.826263E+01   0.000000E+00  -0.203656E+02   0.733145E-09   0.178941E-05  -0.567848E-07
  1721   0.215601E+03   0.818200E+01   0.000000E+00  -0.203362E+02   0.732145E-09   0.177763E-05  -0.557204E-07
  1722   0.215870E+03   0.810125E+01   0.000000E+00  -0.203017E+02   0.731147E-09   0.176590E-05  -0.546561E-07
  1723   0.216133E+03   0.802055E+01   0.000000E+00  -0.202622E+02   0.730151E-09   0.175427E-05  -0.535926E-07
  1724   0.216392E+03   0.793981E+01   0.000000E+00  -0.202175E+02   0.729156E-09   0.174274E-05  -0.525309E-07
  1725   0.216645E+03   0.785911E+01   0.000000E+00  -0.201679E+02   0.728163E-09   0.173137E-05  -0.514716E-07
  1726   0.216892E+03   0.777846E+01   0.000000E+00  -0.201133E+02   0.727171E-09   0.172016E-05  -0.504155E-07
  1727   0.217133E+03   0.769801E+01   0.000000E+00  -0.200537E+02   0.726181E-09   0.170917E-05  -0.493635E-07
  1728   0.217367E+03   0.761761E+01   0.000000E+00  -0.199892E+02   0.725193E-09   0.169841E-05  -0.483163E-07
  1729   0.217594E+03   0.753748E+01   0.000000E+00  -0.199198E+02   0.724206E-09   0.168792E-05  -0.472747E-07
  1730   0.217813E+03   0.745757E+01   0.000000E+00  -0.198456E+02   0.723220E-09   0.167772E-05  -0.462395E-07
  1731   0.218025E+03   0.737785E+01   0.000000E+00  -0.197665E+02   0.722237E-09   0.166785E-05  -0.452114E-07
  1732   0.218228E+03   0.729843E+01   0.000000E+00  -0.196827E+02   0.721254E-09   0.165834E-05  -0.441913E-07
  1733   0.218423E+03   0.721937E+01   0.000000E+00  -0.195941E+02   0.720274E-09   0.164921E-05  -0.431799E-07
  1734   0.218608E+03   0.714059E+01   0.000000E+00  -0.195007E+02   0.719295E-09   0.164050E-05  -0.421781E-07
  1735   0.218784E+03   0.706219E+01   0.000000E+00  -0.194028E+02   0.718317E-09   0.163224E-05  -0.411865E-07
  1736   0.218952E+03   0.698423E+01   0.000000E+00  -0.193003E+02   0.717341E-09   0.162445E-05  -0.402060E-07
  1737   0.219110E+03   0.690672E+01   0.000000E+00  -0.191933E+02   0.716366E-09   0.161717E-05  -0.392374E-07
  1738   0.219258E+03   0.682966E+01   0.000000E+00  -0.190819E+02   0.715394E-09   0.161043E-05  -0.382815E-07
  1739   0.219396E+03   0.675312E+01   0.000000E+00  -0.189661E+02   0.714422E-09   0.160425E-05  -0.373390E-07
  1740   0.219524E+03   0.667712E+01   0.000000E+00  -0.188460E+02   0.713452E-09   0.159867E-05  -0.364107E-07
  1741   0.219642E+03   0.660164E+01   0.000000E+00  -0.187216E+02   0.712484E-09   0.159372E-05  -0.354974E-07
  1742   0.219749E+03   0.652678E+01   0.000000E+00  -0.185931E+02   0.711517E-09   0.158943E-05  -0.345999E-07
  1743   0.219846E+03   0.645246E+01   0.000000E+00  -0.184603E+02   0.710552E-09   0.158583E-05  -0.337189E-07
  1744   0.219931E+03   0.637882E+01   0.000000E+00  -0.183234E+02   0.709588E-09   0.158294E-05  -0.328553E-07
  1745   0.220005E+03   0.630581E+01   0.000000E+00  -0.181825E+02   0.708626E-09   0.158080E-05  -0.320099E-07
  1746   0.220067E+03   0.623349E+01   0.000000E+00  -0.180376E+02   0.707665E-09   0.157944E-05  -0.311834E-07
  1747   0.220118E+03   0.616179E+01   0.000000E+00  -0.178886E+02   0.706706E-09   0.157888E-05  -0.303766E-07
  1748   0.220157E+03   0.609087E+01   0.000000E+00  -0.177358E+02   0.705748E-09   0.157917E-05  -0.295903E-07
  1749   0.220183E+03   0.602065E+01   0.000000E+00  -0.175791E+02   0.704792E-09   0.158032E-05  -0.288252E-07
  1750   0.220197E+03   0.595114E+01   0.000000E+00  -0.174186E+02   0.703837E-09   0.158237E-05  -0.280822E-07
  1751   0.220199E+03   0.588241E+01   0.000000E+00  -0.172544E+02   0.702884E-09   0.158534E-05  -0.273618E-07
  1752   0.220188E+03   0.581448E+01   0.000000E+00  -0.170866E+02   0.701932E-09   0.158920E-05  -0.266636E-07
  1753   0.220166E+03   0.574737E+01   0.000000E+00  -0.169154E+02   0.700982E-09   0.159392E-05  -0.259867E-07
  1754   0.220130E+03   0.568109E+01   0.000000E+00  -0.167408E+02   0.700033E-09   0.159946E-05  -0.253306E-07
  1755   0.220080E+03   0.561573E+01   0.000000E+00  -0.165629E+02   0.699086E-09   0.160579E-05  -0.246945E-07
  1756   0.220018E+03   0.555125E+01   0.000000E+00  -0.163819E+02   0.698140E-09   0.161286E-05  -0.240778E-07
  1757   0.219942E+03   0.548772E+01   0.000000E+00  -0.161980E+02   0.697195E-09   0.162065E-05  -0.234796E-07
  1758   0.219852E+03   0.542509E+01   0.000000E+00  -0.160112E+02   0.696253E-09   0.162912E-05  -0.228993E-07
  1759   0.219747E+03   0.536349E+01   0.000000E+00  -0.158216E+02   0.695311E-09   0.163823E-05  -0.223362E-07
  1760   0.219629E+03   0.530288E+01   0.000000E+00  -0.156294E+02   0.694371E-09   0.164795E-05  -0.217896E-07
  1761   0.219497E+03   0.524329E+01   0.000000E+00  -0.154346E+02   0.693433E-09   0.165824E-05  -0.212587E-07
  1762   0.219350E+03   0.518474E+01   0.000000E+00  -0.152374E+02   0.692496E-09   0.166906E-05  -0.207429E-07
  1763   0.219189E+03   0.512726E+01   0.000000E+00  -0.150380E+02   0.691560E-09   0.168039E-05  -0.202415E-07
  1764   0.219013E+03   0.507087E+01   0.000000E+00  -0.148364E+02   0.690626E-09   0.169218E-05  -0.197538E-07
  1765   0.218823E+03   0.501558E+01   0.000000E+00  -0.146327E+02   0.689693E-09   0.170439E-05  -0.192790E-07
  1766   0.218618E+03   0.496143E+01   0.000000E+00  -0.144272E+02   0.688762E-09   0.171700E-05  -0.188164E-07
  1767   0.218399E+03   0.490841E+01   0.000000E+00  -0.142199E+02   0.687832E-09   0.172997E-05  -0.183653E-07
  1768   0.218165E+03   0.485657E+01   0.000000E+00  -0.140110E+02   0.686904E-09   0.174326E-05  -0.179251E-07
  1769   0.217917E+03   0.480590E+01   0.000000E+00  -0.138005E+02   0.685977E-09   0.175683E-05  -0.174950E-07
  1770   0.217654E+03   0.475643E+01   0.000000E+00  -0.135885E+02   0.685052E-09   0.177065E-05  -0.170744E-07
  1771   0.217377E+03   0.470818E+01   0.000000E+00  -0.133754E+02   0.684128E-09   0.178469E-05  -0.166624E-07
  1772   0.217084E+03   0.466114E+01   0.000000E+00  -0.131609E+02   0.683205E-09   0.179891E-05  -0.162585E-07
  1773   0.216777E+03   0.461533E+01   0.000000E+00  -0.129454E+02   0.682284E-09   0.181326E-05  -0.158618E-07
  1774   0.216455E+03   0.457077E+01   0.000000E+00  -0.127289E+02   0.681365E-09   0.182773E-05  -0.154717E-07
  1775   0.216119E+03   0.452747E+01   0.000000E+00  -0.125115E+02   0.680446E-09   0.184226E-05  -0.150875E-07
  1776   0.215767E+03   0.448544E+01   0.000000E+00  -0.122934E+02   0.679529E-09   0.185684E-05  -0.147085E-07
  1777   0.215401E+03   0.444469E+01   0.000000E+00  -0.120746E+02   0.678614E-09   0.187141E-05  -0.143339E-07
  1778   0.215020E+03   0.440523E+01   0.000000E+00  -0.118552E+02   0.677700E-09   0.188594E-05  -0.139631E-07
  1779   0.214624E+03   0.436706E+01   0.000000E+00  -0.116354E+02   0.676787E-09   0.190040E-05  -0.135954E-07
  1780   0.214214E+03   0.433019E+01   0.000000E+00  -0.114152E+02   0.675876E-09   0.191476E-05  -0.132300E-07
  1781   0.213788E+03   0.429463E+01   0.000000E+00  -0.111948E+02   0.674966E-09   0.192897E-05  -0.128662E-07
  1782   0.213348E+03   0.426039E+01   0.000000E+00  -0.109743E+02   0.674058E-09   0.194301E-05  -0.125034E-07
  1783   0.212894E+03   0.422748E+01   0.000000E+00  -0.107537E+02   0.673151E-09   0.195682E-05  -0.121408E-07
  1784   0.212425E+03   0.419589E+01   0.000000E+00  -0.105331E+02   0.672245E-09   0.197039E-05  -0.117778E-07
  1785   0.211942E+03   0.416563E+01   0.000000E+00  -0.103128E+02   0.671341E-09   0.198368E-05  -0.114135E-07
  1786   0.211444E+03   0.413670E+01   0.000000E+00  -0.100926E+02   0.670438E-09   0.199664E-05  -0.110474E-07
  1787   0.210933E+03   0.410910E+01   0.000000E+00  -0.987281E+01   0.669537E-09   0.200924E-05  -0.106786E-07
  1788   0.210407E+03   0.408284E+01   0.000000E+00  -0.965339E+01   0.668637E-09   0.202145E-05  -0.103066E-07
  1789   0.209867E+03   0.405792E+01   0.000000E+00  -0.943459E+01   0.667738E-09   0.203323E-05  -0.993049E-08
  1790   0.209314E+03   0.403434E+01   0.000000E+00  -0.921630E+01   0.666841E-09   0.204454E-05  -0.954971E-08
  1791   0.208746E+03   0.401210E+01   0.000000E+00  -0.899872E+01   0.665945E-09   0.205536E-05  -0.916350E-08
  1792   0.208165E+03   0.399119E+01   0.000000E+00  -0.878191E+01   0.665050E-09   0.206564E-05  -0.877116E-08
  1793   0.207571E+03   0.397162E+01   0.000000E+00  -0.856599E+01   0.664157E-09   0.207535E-05  -0.837198E-08
  1794   0.206962E+03   0.395337E+01   0.000000E+00  -0.835101E+01   0.663266E-09   0.208445E-05  -0.796525E-08
  1795   0.206340E+03   0.393645E+01   0.000000E+00  -0.813701E+01   0.662375E-09   0.209290E-05  -0.755027E-08
  1796   0.205704E+03   0.392086E+01   0.000000E+00  -0.792406E+01   0.661486E-09   0.210068E-05  -0.712634E-08
  1797   0.205055E+03   0.390658E+01   0.000000E+00  -0.771234E+01   0.660598E-09   0.210774E-05  -0.669273E-08
  1798   0.204393E+03   0.389361E+01   0.000000E+00  -0.750192E+01   0.659712E-09   0.211406E-05  -0.624876E-08
  1799   0.203718E+03   0.388196E+01   0.000000E+00  -0.729268E+01   0.658827E-09   0.211958E-05  -0.579371E-08
  1800   0.203030E+03   0.387161E+01   0.000000E+00  -0.708491E+01   0.657943E-09   0.212429E-05  -0.532687E-08
  1801   0.202331E+03   0.386255E+01   0.000000E+00  -0.687858E+01   0.657061E-09   0.212814E-05  -0.484772E-08
  1802   0.201619E+03   0.385478E+01   0.000000E+00  -0.667380E+01   0.656180E-09   0.213116E-05  -0.435646E-08
  1803   0.200895E+03   0.384828E+01   0.000000E+00  -0.647070E+01   0.655301E-09   0.213337E-05  -0.385349E-08
  1804   0.200160E+03   0.384305E+01   0.000000E+00  -0.626937E+01   0.654422E-09   0.213477E-05  -0.333918E-08
  1805   0.199414E+03   0.383906E+01   0.000000E+00  -0.606991E+01   0.653546E-09   0.213541E-05  -0.281393E-08
  1806   0.198656E+03   0.383630E+01   0.000000E+00  -0.587240E+01   0.652670E-09   0.213529E-05  -0.227811E-08
  1807   0.197888E+03   0.383477E+01   0.000000E+00  -0.567694E+01   0.651796E-09   0.213444E-05  -0.173212E-08
  1808   0.197109E+03   0.383444E+01   0.000000E+00  -0.548361E+01   0.650923E-09   0.213288E-05  -0.117634E-08
  1809   0.196319E+03   0.383530E+01   0.000000E+00  -0.529253E+01   0.650051E-09   0.213063E-05  -0.611162E-09
  1810   0.195520E+03   0.383734E+01   0.000000E+00  -0.510378E+01   0.649181E-09   0.212772E-05  -0.369658E-10
  1811   0.194710E+03   0.384054E+01   0.000000E+00  -0.491743E+01   0.648312E-09   0.212415E-05   0.545861E-09
  1812   0.193891E+03   0.384487E+01   0.000000E+00  -0.473355E+01   0.647444E-09   0.211996E-05   0.113693E-08
  1813   0.193062E+03   0.385034E+01   0.000000E+00  -0.455224E+01   0.646578E-09   0.211516E-05   0.173586E-08
  1814   0.192224E+03   0.385692E+01   0.000000E+00  -0.437357E+01   0.645713E-09   0.210977E-05   0.234226E-08
  1815   0.191377E+03   0.386458E+01   0.000000E+00  -0.419762E+01   0.644850E-09   0.210383E-05   0.295574E-08
  1816   0.190523E+03   0.387333E+01   0.000000E+00  -0.402445E+01   0.643987E-09   0.209734E-05   0.357592E-08
  1817   0.189660E+03   0.388313E+01   0.000000E+00  -0.385415E+01   0.643126E-09   0.209033E-05   0.420241E-08
  1818   0.188789E+03   0.389398E+01   0.000000E+00  -0.368677E+01   0.642267E-09   0.208281E-05   0.483483E-08
  1819   0.187910E+03   0.390584E+01   0.000000E+00  -0.352239E+01   0.641408E-09   0.207482E-05   0.547279E-08
  1820   0.187025E+03   0.391871E+01   0.000000E+00  -0.336107E+01   0.640551E-09   0.206637E-05   0.611590E-08
  1821   0.186132E+03   0.393252E+01   0.000000E+00  -0.320286E+01   0.639695E-09   0.205748E-05   0.676378E-08
  1822   0.185233E+03   0.394735E+01   0.000000E+00  -0.304782E+01   0.638841E-09   0.204818E-05   0.741604E-08
  1823   0.184327E+03   0.396312E+01   0.000000E+00  -0.289604E+01   0.637988E-09   0.203848E-05   0.807230E-08
  1824   0.183414E+03   0.397976E+01   0.000000E+00  -0.274755E+01   0.637136E-09   0.202840E-05   0.873216E-08
  1825   0.182496E+03   0.399729E+01   0.000000E+00  -0.260241E+01   0.636285E-09   0.201797E-05   0.939525E-08
  1826   0.181572E+03   0.401580E+01   0.000000E+00  -0.246066E+01   0.635436E-09   0.200721E-05   0.100612E-07
  1827   0.180642E+03   0.403507E+01   0.000000E+00  -0.232232E+01   0.634588E-09   0.199613E-05   0.107295E-07
  1828   0.179708E+03   0.405519E+01   0.000000E+00  -0.218746E+01   0.633741E-09   0.198477E-05   0.114000E-07
  1829   0.178770E+03   0.407617E+01   0.000000E+00  -0.205610E+01   0.632895E-09   0.197313E-05   0.120721E-07
  1830   0.177826E+03   0.409796E+01   0.000000E+00  -0.192829E+01   0.632051E-09   0.196125E-05   0.127455E-07
  1831   0.176880E+03   0.412049E+01   0.000000E+00  -0.180407E+01   0.631208E-09   0.194913E-05   0.134198E-07
  1832   0.175929E+03   0.414378E+01   0.000000E+00  -0.168345E+01   0.630366E-09   0.193682E-05   0.140946E-07
  1833   0.174976E+03   0.416776E+01   0.000000E+00  -0.156649E+01   0.629526E-09   0.192431E-05   0.147696E-07
  1834   0.174019E+03   0.419252E+01   0.000000E+00  -0.145319E+01   0.628687E-09   0.191164E-05   0.154443E-07
  1835   0.173060E+03   0.421793E+01   0.000000E+00  -0.134360E+01   0.627849E-09   0.189883E-05   0.161184E-07
  1836   0.172098E+03   0.424399E+01   0.000000E+00  -0.123772E+01   0.627012E-09   0.188589E-05   0.167914E-07
  1837   0.171134E+03   0.427072E+01   0.000000E+00  -0.113560E+01   0.626177E-09   0.187285E-05   0.174630E-07
  1838   0.170167E+03   0.429807E+01   0.000000E+00  -0.103726E+01   0.625343E-09   0.185973E-05   0.181329E-07
  1839   0.169199E+03   0.432604E+01   0.000000E+00  -0.942706E+00   0.624510E-09   0.184655E-05   0.188005E-07
  1840   0.168229E+03   0.435457E+01   0.000000E+00  -0.851953E+00   0.623679E-09   0.183333E-05   0.194656E-07
  1841   0.167259E+03   0.438367E+01   0.000000E+00  -0.765010E+00   0.622848E-09   0.182010E-05   0.201277E-07
  1842   0.166286E+03   0.441321E+01   0.000000E+00  -0.681881E+00   0.622019E-09   0.180686E-05   0.207865E-07
  1843   0.165314E+03   0.444335E+01   0.000000E+00  -0.602579E+00   0.621192E-09   0.179365E-05   0.214415E-07
  1844   0.164341E+03   0.447396E+01   0.000000E+00  -0.527115E+00   0.620365E-09   0.178049E-05   0.220924E-07
  1845   0.163368E+03   0.450496E+01   0.000000E+00  -0.455487E+00   0.619540E-09   0.176739E-05   0.227389E-07
